season,week,N_active,scheme,elim_set,accept_rate,consistency_mean,margin_mean,consistency_map,margin_map,n_accept,draws,status,prior_source
10,7,6,Percent,S10_Pamela Anderson,0.17838030681412773,1.0,0.12411340531878029,1.0,0.03636249423435334,500,2803,ok,smoothed_from_prev
10,8,5,Percent,S10_Niecy Nash,0.25773195876288657,1.0,0.16558979251784595,1.0,0.011779495783791727,500,1940,ok,smoothed_from_prev
10,9,4,Percent,S10_Chad Ochocinco,0.21141649048625794,1.0,0.17578353701948013,1.0,0.01667213375290627,500,2365,ok,smoothed_from_prev
11,1,12,Percent,S11_David Hasselhoff,0.18335166850018336,1.0,0.07871666540991493,1.0,0.0058255847795452564,500,2727,ok,initial
11,2,11,Percent,S11_Michael Bolton,0.35919540229885055,1.0,0.10402169596552631,1.0,0.00446316584321145,500,1392,ok,smoothed_from_prev
11,3,10,Percent,S11_Margaret Cho,0.26136957658128596,1.0,0.10424402433358967,1.0,0.0032717942552851903,500,1913,ok,smoothed_from_prev
11,4,9,Percent,S11_The Situation,0.25201612903225806,1.0,0.11201780156419434,1.0,0.0016442328342914925,500,1984,ok,smoothed_from_prev
11,5,8,Percent,S11_Florence Henderson,0.11301989150090416,1.0,0.11300555989134511,1.0,0.017548369557093962,500,4424,ok,smoothed_from_prev
11,6,7,Percent,S11_Audrina Patridge,0.10782833728703903,1.0,0.11198485660440938,1.0,0.03369100226130245,500,4637,ok,smoothed_from_prev
11,7,6,Percent,S11_Rick Fox,0.17921146953405018,1.0,0.11736750876960636,1.0,0.002808392112671809,500,2790,ok,smoothed_from_prev
11,8,5,Percent,S11_Kurt Warner,0.21468441391155002,1.0,0.1565138815243562,1.0,0.02384894375209634,500,2329,ok,smoothed_from_prev
11,9,4,Percent,S11_Brandy,0.29994001199760045,1.0,0.17478372577104584,1.0,0.04586802246609062,500,1667,ok,smoothed_from_prev
12,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
12,2,11,Percent,S12_Mike Catherwood,0.15817779183802594,1.0,0.08867046293829825,1.0,0.010825047397621107,500,3161,ok,smoothed_from_prev
12,3,10,Percent,S12_Wendy Williams,0.24801587301587302,1.0,0.09866915381397343,1.0,0.019885804351799652,500,2016,ok,smoothed_from_prev
12,4,9,Percent,S12_Sugar Ray Leonard,0.11425959780621572,1.0,0.09506782229734582,1.0,0.011767192226409012,500,4376,ok,smoothed_from_prev
12,5,8,Percent,S12_Petra Nemcova,0.13109596224436287,1.0,0.10603535730868599,1.0,0.007598656838439605,500,3814,ok,smoothed_from_prev
12,6,7,Percent,S12_Chris Jericho,0.2683843263553409,1.0,0.1345816905178387,1.0,0.005260728454368702,500,1863,ok,smoothed_from_prev
12,7,6,Percent,S12_Kendra Wilkinson,0.10768899418479431,1.0,0.12867830120948187,1.0,0.028193706332313384,500,4643,ok,smoothed_from_prev
12,8,5,Percent,S12_Romeo,0.18628912071535023,1.0,0.151263509028165,1.0,0.001987474613263429,500,2684,ok,smoothed_from_prev
12,9,4,Percent,S12_Ralph Macchio,0.29850746268656714,1.0,0.19586843437324275,1.0,0.007704037764565186,500,1675,ok,smoothed_from_prev
13,1,12,Percent,S13_Metta World Peace (Ron),0.22153300841825432,1.0,0.0846532692898811,1.0,0.025538944837941654,500,2257,ok,initial
13,2,11,Percent,S13_Elisabetta Canalis,0.05184570717544587,1.0,0.08557293319877392,1.0,0.002529780943974394,500,9644,ok,smoothed_from_prev
13,3,10,Percent,S13_Kristin Cavallari,0.11150758251561106,1.0,0.09258189494697977,1.0,0.006791301781117962,500,4484,ok,smoothed_from_prev
13,4,9,Percent,S13_Chynna Phillips,0.21920210434020165,1.0,0.10225869723618465,1.0,0.014594488766757632,500,2281,ok,smoothed_from_prev
13,5,8,Percent,S13_Carson Kressley,0.2021018593371059,1.0,0.11932185682188096,1.0,0.014335385131074158,500,2474,ok,smoothed_from_prev
13,6,7,Percent,S13_Chaz Bono,0.18846588767433095,1.0,0.12035413478085352,1.0,0.00981929334436979,500,2653,ok,smoothed_from_prev
13,7,6,Percent,S13_David Arquette,0.19342359767891681,1.0,0.12407118527249295,1.0,0.003503619883914788,500,2585,ok,smoothed_from_prev
13,8,5,Percent,S13_Nancy Grace,0.19054878048780488,1.0,0.1588893938744937,1.0,0.013935735043249076,500,2624,ok,smoothed_from_prev
13,9,4,Percent,S13_Hope Solo,0.29205607476635514,1.0,0.17901345583000255,1.0,0.01277618498008859,500,1712,ok,smoothed_from_prev
14,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
14,2,12,Percent,S14_Martina Navratilova,0.25252525252525254,1.0,0.08762659313789756,1.0,0.01655389637953901,500,1980,ok,smoothed_from_prev
14,3,11,Percent,S14_Jack Wagner,0.09926543577526305,1.0,0.08323028525671938,1.0,0.0023948356595443754,500,5037,ok,smoothed_from_prev
14,4,10,Percent,S14_Sherri Sheperd,0.18825301204819278,1.0,0.09987150796223447,1.0,0.02056449867968156,500,2656,ok,smoothed_from_prev
14,5,9,Percent,S14_Gavin DeGraw,0.2695417789757412,1.0,0.11485883676719635,1.0,0.01899120799691663,500,1855,ok,smoothed_from_prev
14,6,8,Percent,S14_Gladys Knight,0.2340823970037453,1.0,0.10756825167403894,1.0,0.013213933314314447,500,2136,ok,smoothed_from_prev
14,7,7,Percent,S14_Jaleel White,0.14749262536873156,1.0,0.1157539070970254,1.0,0.026311274038587962,500,3390,ok,smoothed_from_prev
14,8,6,Percent,S14_Melissa Gilbert;S14_Roshon Fegan,0.0413393964448119,1.0,0.1377539859138483,1.0,0.004712064282112738,500,12095,ok,smoothed_from_prev
14,9,4,Percent,S14_Maria Menounos,0.2209456473707468,1.0,0.16777019420192946,1.0,0.018947828528292188,500,2263,ok,smoothed_from_prev
15,1,13,Percent,S15_Pamela Anderson,0.2254283137962128,1.0,0.08314130606418559,1.0,0.014426094227557501,500,2218,ok,initial
15,2,12,Percent,S15_Joey Fatone,0.0836540070269366,1.0,0.07717338185116485,1.0,0.0009225831288813408,500,5977,ok,smoothed_from_prev
15,3,11,Percent,S15_Drew Lachey;S15_Helio Castroneves,0.02770850651149903,1.0,0.08007136912675547,1.0,0.0009501112018727859,500,18045,ok,smoothed_from_prev
15,4,9,Percent,S15_Bristol Palin,0.11526048870447211,1.0,0.09618366984437213,1.0,0.0029428720130551256,500,4338,ok,smoothed_from_prev
15,5,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
15,6,8,Percent,S15_Sabrina Bryan,0.09278159213212099,1.0,0.09651342719077277,1.0,0.0005228229390681627,500,5389,ok,smoothed_from_prev
15,7,7,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
15,8,7,Percent,S15_Gilles Marini;S15_Kirstie Alley,0.06302785831337451,1.0,0.11928464362687755,1.0,0.006599276687578648,500,7933,ok,smoothed_from_prev
15,9,5,Percent,S15_Apolo Anton Ohno;S15_Emmitt Smith,0.1032844453625284,1.0,0.163031438758502,1.0,0.01338788798108076,500,4841,ok,smoothed_from_prev
16,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
16,2,12,Percent,S16_Dorothy Hamill,0.24354603019970775,1.0,0.08807498317200803,1.0,0.006593768281288714,500,2053,ok,smoothed_from_prev
16,3,11,Percent,S16_Wynonna Judd,0.2735229759299781,1.0,0.09560191191099443,1.0,0.04214356437380913,500,1828,ok,smoothed_from_prev
16,4,10,Percent,S16_Lisa Vanderpump,0.19857029388403494,1.0,0.0990887593236619,1.0,9.378767509318764e-05,500,2518,ok,smoothed_from_prev
16,5,9,Percent,S16_D. L. Hughley,0.20559210526315788,1.0,0.10563751648305622,1.0,0.006362008128196428,500,2432,ok,smoothed_from_prev
16,6,8,Percent,S16_Victor Ortiz,0.18129079042784627,1.0,0.11323700896669026,1.0,0.018302741275371515,500,2758,ok,smoothed_from_prev
16,7,7,Percent,S16_Andy Dick,0.24900398406374502,1.0,0.14067237443079855,1.0,0.014683925873065634,500,2008,ok,smoothed_from_prev
16,8,6,Percent,S16_Sean Lowe,0.2554931016862545,1.0,0.1502525807507771,1.0,0.005609399037116436,500,1957,ok,smoothed_from_prev
16,9,5,Percent,S16_Ingo Rademacher,0.21159542953872196,1.0,0.15138996187194664,1.0,0.03863555544873959,500,2363,ok,smoothed_from_prev
17,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
17,2,12,Percent,S17_Keyshawn Johnson,0.2223210315695865,1.0,0.08492930244570406,1.0,0.008629832750982683,500,2249,ok,smoothed_from_prev
17,3,11,Percent,S17_Bill Nye,0.2642706131078224,1.0,0.09581901685958996,1.0,0.020332745248735407,500,1892,ok,smoothed_from_prev
17,4,10,Percent,S17_Valerie Harper,0.14819205690574985,1.0,0.09313267470569164,1.0,0.00029591117745199347,500,3374,ok,smoothed_from_prev
17,5,9,Percent,S17_Christina Milian,0.06429214350006429,1.0,0.09317239198482188,1.0,0.005370076190166995,500,7777,ok,smoothed_from_prev
17,6,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
17,7,8,Percent,"S17_Nicole ""Snooki"" Polizzi",0.14637002341920374,1.0,0.10870738348109188,1.0,0.016623443973626,500,3416,ok,smoothed_from_prev
17,8,7,Percent,S17_Brant Daugherty,0.20669698222405952,1.0,0.12323731410039113,1.0,0.0324329917589006,500,2419,ok,smoothed_from_prev
17,9,6,Percent,S17_Elizabeth Berkley Lauren,0.10510826150935464,1.0,0.12547998413325256,1.0,0.006335154301856105,500,4757,ok,smoothed_from_prev
17,10,5,Percent,S17_Leah Remini,0.2186270222999563,1.0,0.14784376578886682,1.0,0.02567558756763566,500,2287,ok,smoothed_from_prev
18,1,12,Percent,S18_Diana Nyad,0.1755001755001755,1.0,0.08158822104374022,1.0,0.024854051295144355,500,2849,ok,initial
18,2,11,Percent,S18_Billy Dee Williams;S18_Sean Avery,0.0513294322964788,1.0,0.09826156671342635,1.0,0.0012996668074089224,500,9741,ok,smoothed_from_prev
18,3,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,4,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,5,9,Percent,S18_Cody Simpson,0.15276504735716467,1.0,0.09287372030663299,1.0,0.007031723345833421,500,3273,ok,smoothed_from_prev
18,6,8,Percent,S18_Drew Carey,0.10897994768962511,1.0,0.1055381827678909,1.0,0.014716154322665792,500,4588,ok,smoothed_from_prev
18,7,7,Percent,S18_NeNe Leakes,0.14310246136233543,1.0,0.12100958323610872,1.0,0.0017707576069090902,500,3494,ok,smoothed_from_prev
18,8,6,Percent,S18_Danica McKellar,0.1519756838905775,1.0,0.13047026729864852,1.0,0.019369042420982086,500,3290,ok,smoothed_from_prev
18,9,5,Percent,S18_Charlie White,0.257201646090535,1.0,0.1552498036025064,1.0,0.04496119817427924,500,1944,ok,smoothed_from_prev
19,1,13,Percent,S19_Lolo Jones,0.2275830678197542,1.0,0.07286873721011176,1.0,0.015528096146433024,500,2197,ok,initial
19,2,12,Percent,S19_Tavis Smiley,0.14916467780429593,1.0,0.08313562536148772,1.0,0.008543008866158802,500,3352,ok,smoothed_from_prev
19,3,11,Percent,S19_Randy Couture,0.2288329519450801,1.0,0.08940655438788885,1.0,0.017339627934878907,500,2185,ok,smoothed_from_prev
19,4,10,Percent,S19_Betsey Johnson,0.08073631519457453,1.0,0.0933489930565704,1.0,0.0029075512896484385,500,6193,ok,smoothed_from_prev
19,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
19,6,9,Percent,S19_Jonathan Bennett,0.07482789583956899,1.0,0.08866538056825252,1.0,5.017422343205069e-05,500,6682,ok,smoothed_from_prev
19,7,8,Percent,S19_Antonio Sabato Jr.,0.12658227848101267,1.0,0.1044399523700339,1.0,0.001150920545630485,500,3950,ok,smoothed_from_prev
19,8,7,Percent,S19_Michael Waltrip,0.1313370107696349,1.0,0.1278795403702469,1.0,0.00497737218134528,500,3807,ok,smoothed_from_prev
19,9,6,Percent,S19_Lea Thompson,0.188040616773223,1.0,0.130392287161271,1.0,0.014406777320443875,500,2659,ok,smoothed_from_prev
19,10,5,Percent,S19_Tommy Chong,0.16474464579901152,1.0,0.15835104698950098,1.0,0.02640734503571618,500,3035,ok,smoothed_from_prev
20,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
20,2,12,Percent,S20_Redfoo,0.037921880925293895,1.0,0.0726349821969219,1.0,0.0031829957204877607,500,13185,ok,smoothed_from_prev
20,3,11,Percent,S20_Charlotte McKinney,0.18832391713747645,1.0,0.09415092816651534,1.0,0.02488482104615576,500,2655,ok,smoothed_from_prev
20,4,10,Percent,S20_Michael Sam,0.12632642748863063,1.0,0.0893078244131667,1.0,0.00041408111671863146,500,3958,ok,smoothed_from_prev
20,5,9,Percent,S20_Suzanne Somers,0.13041210224308816,1.0,0.10519321525550744,1.0,0.011090093586999958,500,3834,ok,smoothed_from_prev
20,6,8,Percent,S20_Patti LaBelle,0.09498480243161095,1.0,0.09863972332494511,1.0,0.003652793808724991,500,5264,ok,smoothed_from_prev
20,7,7,Percent,S20_Willow Shields,0.13513513513513514,1.0,0.1021897702242903,1.0,0.005314279636381564,500,3700,ok,smoothed_from_prev
20,8,6,Percent,S20_Chris Soules;S20_Robert Herjavec,0.04218341348181895,1.0,0.1386413257432321,1.0,0.003360266200594486,500,11853,ok,smoothed_from_prev
20,9,4,Percent,S20_Nastia Liukin,0.28868360277136257,1.0,0.18142569765975425,1.0,0.015174621483315387,500,1732,ok,smoothed_from_prev
21,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
21,2,13,Percent,S21_Chaka Khan;S21_Kim Zolciak-Biermann;S21_Victor Espinoza,0.022786309984961034,1.0,0.09368639981369091,1.0,0.00803284039469071,500,21943,ok,smoothed_from_prev
21,3,10,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,4,10,Percent,S21_Gary Busey,0.303951367781155,1.0,0.09601625262747047,1.0,0.01256483761249852,500,1645,ok,smoothed_from_prev
21,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,6,9,Percent,S21_Paula Deen,0.1773049645390071,1.0,0.11546042267628483,1.0,0.00793164907515903,500,2820,ok,smoothed_from_prev
21,7,8,Percent,S21_Hayes Grier,0.09637625289128758,1.0,0.09910924893064446,1.0,0.0032269462774070223,500,5188,ok,smoothed_from_prev
21,8,7,Percent,S21_Andy Grammer,0.19607843137254902,1.0,0.11651590217422236,1.0,0.004506126855790854,500,2550,ok,smoothed_from_prev
21,9,6,Percent,S21_Alexa PenaVega;S21_Tamar Braxton,0.05185108368764907,1.0,0.13141796011919887,1.0,0.0014804587235461852,500,9643,ok,smoothed_from_prev
21,10,4,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
22,2,12,Percent,S22_Geraldo Rivera,0.3543586109142452,1.0,0.09467787118585583,1.0,0.027046112700210012,500,1411,ok,smoothed_from_prev
22,3,11,Percent,S22_Mischa Barton,0.16144656118824668,1.0,0.0940960227212207,1.0,0.001338368004958762,500,3097,ok,smoothed_from_prev
22,4,10,Percent,S22_Marla Maples,0.1416029453412631,1.0,0.0982675274154661,1.0,0.01612202575799876,500,3531,ok,smoothed_from_prev
22,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,6,9,Percent,S22_Doug Flutie,0.14359563469270534,1.0,0.10934550161610024,1.0,0.006999467257319952,500,3482,ok,smoothed_from_prev
22,7,8,Percent,S22_Kim Fields;S22_Von Miller,0.030003000300030003,1.0,0.11444765011992836,1.0,0.00239067921775854,500,16665,ok,smoothed_from_prev
22,8,6,Percent,S22_Jodie Sweetin,0.09748488984207448,1.0,0.12230743660211324,1.0,0.013339702442197066,500,5129,ok,smoothed_from_prev
22,9,5,Percent,S22_Antonio Brown;S22_Wanya Morris,0.0819000819000819,1.0,0.16094241494117817,1.0,0.0009228028224572138,500,6105,ok,smoothed_from_prev
