season,week,celebrity_name,p_mean,p_map,p_lo90,p_hi90,V_mean,V_map,ci_width,rel_ci_width,rel_ci80,ci80_width,votes_q10,votes_q50,votes_q90,accept_rate,scheme,mean_entropy
2,1,George Hamilton,0.1072130240939181,0.0992979732525175,0.0492324072844164,0.1825303245573226,0.1072130240939181,0.0992979732525175,0.1332979172729062,1.243299668108772,1.243299668108772,0.1332979172729062,0.0492324072844164,0.0992979732525175,0.1825303245573226,0.2626050420168067,Rank,2.2166510180536414
2,1,Lisa Rinna,0.1081538936970729,0.11304708572875,0.0480296794763134,0.1843710911559136,0.1081538936970729,0.11304708572875,0.1363414116796001,1.26062416265361,1.26062416265361,0.1363414116796001,0.0480296794763134,0.11304708572875,0.1843710911559136,0.2626050420168067,Rank,2.2166510180536414
2,1,Stacy Keibler,0.0983266418394064,0.0851555811787907,0.0407461512991051,0.1717319163151742,0.0983266418394064,0.0851555811787907,0.130985765016069,1.3321492788292688,1.3321492788292688,0.130985765016069,0.0407461512991051,0.0851555811787907,0.1717319163151742,0.2626050420168067,Rank,2.2166510180536414
2,1,Jerry Rice,0.10398603433192,0.1040480017744288,0.0415639657147765,0.1789664793092938,0.10398603433192,0.1040480017744288,0.1374025135945172,1.32135545390579,1.32135545390579,0.1374025135945172,0.0415639657147765,0.1040480017744288,0.1789664793092938,0.2626050420168067,Rank,2.2166510180536414
2,1,Giselle Fernandez,0.1039062292600555,0.1009167602427485,0.0446811628517416,0.1780986360480599,0.1039062292600555,0.1009167602427485,0.1334174731963182,1.284018043445713,1.284018043445713,0.1334174731963182,0.0446811628517416,0.1009167602427485,0.1780986360480599,0.2626050420168067,Rank,2.2166510180536414
2,1,Master P,0.1190088999049479,0.0926051011672184,0.0698097229803451,0.1812549841566504,0.1190088999049479,0.0926051011672184,0.1114452611763053,0.9364447639236756,0.9364447639236756,0.1114452611763053,0.0698097229803451,0.0926051011672184,0.1812549841566504,0.2626050420168067,Rank,2.2166510180536414
2,1,Drew Lachey,0.0984602316498619,0.1137794858922047,0.0432127122588704,0.1661037507889236,0.0984602316498619,0.1137794858922047,0.1228910385300531,1.248128675616674,1.248128675616674,0.1228910385300531,0.0432127122588704,0.1137794858922047,0.1661037507889236,0.2626050420168067,Rank,2.2166510180536414
2,1,Kenny Mayne,0.0574470756887432,0.0790182991047064,0.0302633453746475,0.0863279968545606,0.0574470756887432,0.0790182991047064,0.0560646514799131,0.9759356905072016,0.9759356905072016,0.0560646514799131,0.0302633453746475,0.0790182991047064,0.0863279968545606,0.2626050420168067,Rank,2.2166510180536414
2,2,Tatum O'Neal,0.065526898253036,0.0881937624494545,0.0294182408278886,0.1029672494127668,0.065526898253036,0.0881937624494545,0.0735490085848782,1.122424691931308,1.122424691931308,0.0735490085848782,0.0294182408278886,0.0881937624494545,0.1029672494127668,0.3825554705432287,Rank,2.0955919667925182
2,2,Tia Carrere,0.113509596400903,0.0969505204390326,0.041552246893265,0.2067527836699002,0.113509596400903,0.0969505204390326,0.1652005367766352,1.455388284468616,1.455388284468616,0.1652005367766352,0.041552246893265,0.0969505204390326,0.2067527836699002,0.3825554705432287,Rank,2.0955919667925182
2,2,George Hamilton,0.1234939887496172,0.1225520901350339,0.0504624297781537,0.2218431078665289,0.1234939887496172,0.1225520901350339,0.1713806780883752,1.387765346504822,1.387765346504822,0.1713806780883752,0.0504624297781537,0.1225520901350339,0.2218431078665289,0.3825554705432287,Rank,2.0955919667925182
2,2,Lisa Rinna,0.1233632855644792,0.0937532243730597,0.0521644060365752,0.2072471576490525,0.1233632855644792,0.0937532243730597,0.1550827516124773,1.257122416145596,1.257122416145596,0.1550827516124773,0.0521644060365752,0.0937532243730597,0.2072471576490525,0.3825554705432287,Rank,2.0955919667925182
2,2,Stacy Keibler,0.1058387446310518,0.0923091180497542,0.0389805072342592,0.1981350914675693,0.1058387446310518,0.0923091180497542,0.1591545842333101,1.5037459560590454,1.5037459560590454,0.1591545842333101,0.0389805072342592,0.0923091180497542,0.1981350914675693,0.3825554705432287,Rank,2.0955919667925182
2,2,Jerry Rice,0.1111701383682896,0.1226672279877817,0.0409055395282353,0.2020890833014522,0.1111701383682896,0.1226672279877817,0.1611835437732169,1.4498816511250583,1.4498816511250583,0.1611835437732169,0.0409055395282353,0.1226672279877817,0.2020890833014522,0.3825554705432287,Rank,2.0955919667925182
2,2,Giselle Fernandez,0.1145681902079923,0.1297623151016264,0.0462049595904231,0.1967564575025245,0.1145681902079923,0.1297623151016264,0.1505514979121014,1.3140776478949645,1.3140776478949645,0.1505514979121014,0.0462049595904231,0.1297623151016264,0.1967564575025245,0.3825554705432287,Rank,2.0955919667925182
2,2,Master P,0.1372463268908126,0.1199209239860124,0.0755136766800499,0.2269012761479482,0.1372463268908126,0.1199209239860124,0.1513875994678983,1.10303570884149,1.10303570884149,0.1513875994678983,0.0755136766800499,0.1199209239860124,0.2269012761479482,0.3825554705432287,Rank,2.0955919667925182
2,2,Drew Lachey,0.1052828309338181,0.1338908174782444,0.0358057527932147,0.1806706404905995,0.1052828309338181,0.1338908174782444,0.1448648876973847,1.37595927476958,1.37595927476958,0.1448648876973847,0.0358057527932147,0.1338908174782444,0.1806706404905995,0.3825554705432287,Rank,2.0955919667925182
2,3,Tia Carrere,0.1220236313965592,0.1272834604904966,0.0527863042068433,0.2126710777370331,0.1220236313965592,0.1272834604904966,0.1598847735301898,1.3102771299322116,1.3102771299322116,0.1598847735301898,0.0527863042068433,0.1272834604904966,0.2126710777370331,0.1681237390719569,Rank,1.988885434843589
2,3,George Hamilton,0.1438603484898248,0.1380080555354694,0.0747162311115526,0.2393535273495107,0.1438603484898248,0.1380080555354694,0.1646372962379581,1.1444244224780455,1.1444244224780455,0.1646372962379581,0.0747162311115526,0.1380080555354694,0.2393535273495107,0.1681237390719569,Rank,1.988885434843589
2,3,Lisa Rinna,0.1301315282534946,0.1258789967962395,0.0631403065015278,0.2156688508389037,0.1301315282534946,0.1258789967962395,0.1525285443373759,1.1721106052043913,1.1721106052043913,0.1525285443373759,0.0631403065015278,0.1258789967962395,0.2156688508389037,0.1681237390719569,Rank,1.988885434843589
2,3,Stacy Keibler,0.11250809819415,0.1096648038423672,0.0454827094255786,0.2008300758667935,0.11250809819415,0.1096648038423672,0.1553473664412148,1.380766086483295,1.380766086483295,0.1553473664412148,0.0454827094255786,0.1096648038423672,0.2008300758667935,0.1681237390719569,Rank,1.988885434843589
2,3,Jerry Rice,0.1429238671623773,0.1104699106492522,0.0871575606710952,0.2201975525871328,0.1429238671623773,0.1104699106492522,0.1330399919160375,0.9308451734299172,0.9308451734299172,0.1330399919160375,0.0871575606710952,0.1104699106492522,0.2201975525871328,0.1681237390719569,Rank,1.988885434843589
2,3,Giselle Fernandez,0.0691909365958824,0.0982651262282355,0.0347754972683307,0.1044421713710526,0.0691909365958824,0.0982651262282355,0.0696666741027219,1.0068757200038791,1.0068757200038791,0.0696666741027219,0.0347754972683307,0.0982651262282355,0.1044421713710526,0.1681237390719569,Rank,1.988885434843589
2,3,Master P,0.1745096913121791,0.17732247406855,0.1146765549248422,0.2631859208908976,0.1745096913121791,0.17732247406855,0.1485093659660553,0.8510092754699108,0.8510092754699108,0.1485093659660553,0.1146765549248422,0.17732247406855,0.2631859208908976,0.1681237390719569,Rank,1.988885434843589
2,3,Drew Lachey,0.1048518985955321,0.1131071723893891,0.041175594489634,0.1939279479366795,0.1048518985955321,0.1131071723893891,0.1527523534470455,1.456839174999493,1.456839174999493,0.1527523534470455,0.041175594489634,0.1131071723893891,0.1939279479366795,0.1681237390719569,Rank,1.988885434843589
2,4,Tia Carrere,0.1443116327235286,0.1625360435468409,0.0618766525120975,0.2419946916552387,0.1443116327235286,0.1625360435468409,0.1801180391431411,1.2481186425782471,1.2481186425782471,0.1801180391431411,0.0618766525120975,0.1625360435468409,0.2419946916552387,0.2721829069134458,Rank,1.8664036705040248
2,4,George Hamilton,0.1774065286770426,0.1769223130564286,0.1008868722554444,0.2629798584566798,0.1774065286770426,0.1769223130564286,0.1620929862012354,0.9136810657984036,0.9136810657984036,0.1620929862012354,0.1008868722554444,0.1769223130564286,0.2629798584566798,0.2721829069134458,Rank,1.8664036705040248
2,4,Lisa Rinna,0.1415926485319905,0.1328358275511492,0.059954565510661,0.236152247481222,0.1415926485319905,0.1328358275511492,0.1761976819705609,1.2443985178422026,1.2443985178422026,0.1761976819705609,0.059954565510661,0.1328358275511492,0.236152247481222,0.2721829069134458,Rank,1.8664036705040248
2,4,Stacy Keibler,0.1248730265487156,0.1138185882234619,0.0509249497134461,0.2226570475790738,0.1248730265487156,0.1138185882234619,0.1717320978656276,1.3752537486438778,1.3752537486438778,0.1717320978656276,0.0509249497134461,0.1138185882234619,0.2226570475790738,0.2721829069134458,Rank,1.8664036705040248
2,4,Jerry Rice,0.1729969393396564,0.153454414143395,0.088031307817483,0.2778773348921041,0.1729969393396564,0.153454414143395,0.189846027074621,1.0973952938085434,1.0973952938085434,0.189846027074621,0.088031307817483,0.153454414143395,0.2778773348921041,0.2721829069134458,Rank,1.8664036705040248
2,4,Master P,0.1246622050750311,0.1605070688372507,0.0719456172499074,0.1744287544793452,0.1246622050750311,0.1605070688372507,0.1024831372294378,0.8220866714795855,0.8220866714795855,0.1024831372294378,0.0719456172499074,0.1605070688372507,0.1744287544793452,0.2721829069134458,Rank,1.8664036705040248
2,4,Drew Lachey,0.1141570191040348,0.0999257446414733,0.0430801203991325,0.212251819943654,0.1141570191040348,0.0999257446414733,0.1691716995445215,1.4819211369766945,1.4819211369766945,0.1691716995445215,0.0430801203991325,0.0999257446414733,0.212251819943654,0.2721829069134458,Rank,1.8664036705040248
2,5,Tia Carrere,0.1413382125074298,0.1555326166847259,0.0766240761743704,0.2090745516082076,0.1413382125074298,0.1555326166847259,0.1324504754338371,0.937117238743022,0.937117238743022,0.1324504754338371,0.0766240761743704,0.1555326166847259,0.2090745516082076,0.6906077348066298,Rank,1.7190762749460091
2,5,George Hamilton,0.2089896658738628,0.2297244314984608,0.1202675073201,0.3239776204752442,0.2089896658738628,0.2297244314984608,0.2037101131551441,0.9747377330996586,0.9747377330996586,0.2037101131551441,0.1202675073201,0.2297244314984608,0.3239776204752442,0.6906077348066298,Rank,1.7190762749460091
2,5,Lisa Rinna,0.165316124219337,0.1664281021904466,0.0866194850222597,0.261804540824435,0.165316124219337,0.1664281021904466,0.1751850558021753,1.0596973321836685,1.0596973321836685,0.1751850558021753,0.0866194850222597,0.1664281021904466,0.261804540824435,0.6906077348066298,Rank,1.7190762749460091
2,5,Stacy Keibler,0.1385359977681788,0.1358357931267897,0.0627829228861311,0.2307987971962711,0.1385359977681788,0.1358357931267897,0.16801587431014,1.2127957860547682,1.2127957860547682,0.16801587431014,0.0627829228861311,0.1358357931267897,0.2307987971962711,0.6906077348066298,Rank,1.7190762749460091
2,5,Jerry Rice,0.2148154697815441,0.1928028916926548,0.1281153991033732,0.3188791755496432,0.2148154697815441,0.1928028916926548,0.1907637764462699,0.8880355620582936,0.8880355620582936,0.1907637764462699,0.1281153991033732,0.1928028916926548,0.3188791755496432,0.6906077348066298,Rank,1.7190762749460091
2,5,Drew Lachey,0.1310045298496471,0.119676164806922,0.0575796207794273,0.232534527634333,0.1310045298496471,0.119676164806922,0.1749549068549056,1.3354874602862974,1.3354874602862974,0.1749549068549056,0.0575796207794273,0.119676164806922,0.232534527634333,0.6906077348066298,Rank,1.7190762749460091
2,6,George Hamilton,0.1817265726324861,0.2496727943049983,0.1116780013683756,0.2609341857907226,0.1817265726324861,0.2496727943049983,0.1492561844223469,0.8213228382631445,0.8213228382631445,0.1492561844223469,0.1116780013683756,0.2496727943049983,0.2609341857907226,0.3484320557491289,Rank,1.5405066935862712
2,6,Lisa Rinna,0.2157505640010248,0.189965218714992,0.1295370807734526,0.3115924277492805,0.2157505640010248,0.189965218714992,0.1820553469758278,0.843823272577693,0.843823272577693,0.1820553469758278,0.1295370807734526,0.189965218714992,0.3115924277492805,0.3484320557491289,Rank,1.5405066935862712
2,6,Stacy Keibler,0.1688954840396464,0.1510504342654683,0.0828505082821873,0.2764088727329429,0.1688954840396464,0.1510504342654683,0.1935583644507555,1.1460245106690936,1.1460245106690936,0.1935583644507555,0.0828505082821873,0.1510504342654683,0.2764088727329429,0.3484320557491289,Rank,1.5405066935862712
2,6,Jerry Rice,0.2853921460120501,0.2675064218975571,0.1965541877516218,0.3967700351260605,0.2853921460120501,0.2675064218975571,0.2002158473744386,0.7015464516882147,0.7015464516882147,0.2002158473744386,0.1965541877516218,0.2675064218975571,0.3967700351260605,0.3484320557491289,Rank,1.5405066935862712
2,6,Drew Lachey,0.1482352333147922,0.1418051308169841,0.0673803115577572,0.2555348470334364,0.1482352333147922,0.1418051308169841,0.1881545354756792,1.2692969901164748,1.2692969901164748,0.1881545354756792,0.0673803115577572,0.1418051308169841,0.2555348470334364,0.3484320557491289,Rank,1.5405066935862712
2,7,Lisa Rinna,0.2004416792084792,0.2274870268711662,0.1272990695457413,0.2603152146759317,0.2004416792084792,0.2274870268711662,0.1330161451301904,0.6636152004685633,0.6636152004685633,0.1330161451301904,0.1272990695457413,0.2274870268711662,0.2603152146759317,0.3566333808844508,Rank,1.321515093468811
2,7,Stacy Keibler,0.2369476871491112,0.2304965572702046,0.1202081156640596,0.3424131079807636,0.2369476871491112,0.2304965572702046,0.2222049923167039,0.937780802970532,0.937780802970532,0.2222049923167039,0.1202081156640596,0.2304965572702046,0.3424131079807636,0.3566333808844508,Rank,1.321515093468811
2,7,Jerry Rice,0.3613388455341147,0.3616235716880553,0.2646952239321872,0.4919021358596761,0.3613388455341147,0.3616235716880553,0.2272069119274889,0.6287918244484397,0.6287918244484397,0.2272069119274889,0.2646952239321872,0.3616235716880553,0.4919021358596761,0.3566333808844508,Rank,1.321515093468811
2,7,Drew Lachey,0.2012717881082946,0.1803928441705739,0.0944703574304676,0.3172394961974822,0.2012717881082946,0.1803928441705739,0.2227691387670145,1.1068075703046527,1.1068075703046527,0.2227691387670145,0.0944703574304676,0.1803928441705739,0.3172394961974822,0.3566333808844508,Rank,1.321515093468811
3,1,Harry Hamlin,0.0955124144546913,0.092791499067871,0.0459372632871921,0.1680733024761749,0.0955124144546913,0.092791499067871,0.1221360391889827,1.2787451755491015,1.2787451755491015,0.1221360391889827,0.0459372632871921,0.092791499067871,0.1680733024761749,0.3215434083601286,Percent,2.312051346100933
3,1,Vivica A. Fox,0.0901854056046177,0.1057750171821255,0.0419764183531331,0.1563202277095539,0.0901854056046177,0.1057750171821255,0.1143438093564208,1.2678748694408055,1.2678748694408055,0.1143438093564208,0.0419764183531331,0.1057750171821255,0.1563202277095539,0.3215434083601286,Percent,2.312051346100933
3,1,Monique Coleman,0.0920554006384693,0.0891092133211945,0.0421215775175167,0.1595031497881312,0.0920554006384693,0.0891092133211945,0.1173815722706144,1.2751188029870075,1.2751188029870075,0.1173815722706144,0.0421215775175167,0.0891092133211945,0.1595031497881312,0.3215434083601286,Percent,2.312051346100933
3,1,Joey Lawrence,0.0901774320557024,0.0961886631291328,0.0385359038299036,0.1640561276723421,0.0901774320557024,0.0961886631291328,0.1255202238424385,1.3919250191656032,1.3919250191656032,0.1255202238424385,0.0385359038299036,0.0961886631291328,0.1640561276723421,0.3215434083601286,Percent,2.312051346100933
3,1,Mario Lopez,0.0941757565341923,0.0878465187780643,0.0402842033279255,0.1676626111023932,0.0941757565341923,0.0878465187780643,0.1273784077744676,1.3525604939337064,1.3525604939337064,0.1273784077744676,0.0402842033279255,0.0878465187780643,0.1676626111023932,0.3215434083601286,Percent,2.312051346100933
3,1,Emmitt Smith,0.0934750829653194,0.0902291914750523,0.0379778261420058,0.1614164301902966,0.0934750829653194,0.0902291914750523,0.1234386040482907,1.320550890487984,1.320550890487984,0.1234386040482907,0.0379778261420058,0.0902291914750523,0.1614164301902966,0.3215434083601286,Percent,2.312051346100933
3,1,Shanna Moakler,0.0947252649287923,0.0895668359192449,0.0447658817138341,0.1647666502434567,0.0947252649287923,0.0895668359192449,0.1200007685296225,1.2668295899708553,1.2668295899708553,0.1200007685296225,0.0447658817138341,0.0895668359192449,0.1647666502434567,0.3215434083601286,Percent,2.312051346100933
3,1,Willa Ford,0.0915139935995578,0.0627169975638032,0.0384243326161624,0.1594355320289715,0.0915139935995578,0.0627169975638032,0.121011199412809,1.3223245391554377,1.3223245391554377,0.121011199412809,0.0384243326161624,0.0627169975638032,0.1594355320289715,0.3215434083601286,Percent,2.312051346100933
3,1,Sara Evans,0.1006427745937526,0.1051359138005652,0.0510340209481119,0.1665957220954971,0.1006427745937526,0.1051359138005652,0.1155617011473851,1.1482364393654008,1.1482364393654008,0.1155617011473851,0.0510340209481119,0.1051359138005652,0.1665957220954971,0.3215434083601286,Percent,2.312051346100933
3,1,Jerry Springer,0.1019168441057699,0.1008558740483153,0.0474704976782005,0.1758446679345515,0.1019168441057699,0.1008558740483153,0.128374170256351,1.2595971881068402,1.2595971881068402,0.128374170256351,0.0474704976782005,0.1008558740483153,0.1758446679345515,0.3215434083601286,Percent,2.312051346100933
3,1,Tucker Carlson,0.0556196305191343,0.0797842757146306,0.0319677698718734,0.0820137885256228,0.0556196305191343,0.0797842757146306,0.0500460186537493,0.8997905629116414,0.8997905629116414,0.0500460186537493,0.0319677698718734,0.0797842757146306,0.0820137885256228,0.3215434083601286,Percent,2.312051346100933
3,2,Harry Hamlin,0.107414251698291,0.1402912167204305,0.0544992940095674,0.1862633348957431,0.107414251698291,0.1402912167204305,0.1317640408861757,1.2266904884863803,1.2266904884863803,0.1317640408861757,0.0544992940095674,0.1402912167204305,0.1862633348957431,0.112057373375168,Percent,2.194430085195773
3,2,Vivica A. Fox,0.0963893058599599,0.0789137830962213,0.041826558698098,0.1739582448699597,0.0963893058599599,0.0789137830962213,0.1321316861718617,1.3708127161308792,1.3708127161308792,0.1321316861718617,0.041826558698098,0.0789137830962213,0.1739582448699597,0.112057373375168,Percent,2.194430085195773
3,2,Monique Coleman,0.1018283792387206,0.0920692273936744,0.0427572072406125,0.1854878813647124,0.1018283792387206,0.0920692273936744,0.1427306741240999,1.4016787381982216,1.4016787381982216,0.1427306741240999,0.0427572072406125,0.0920692273936744,0.1854878813647124,0.112057373375168,Percent,2.194430085195773
3,2,Joey Lawrence,0.1016460472469654,0.0705469975157667,0.0389769732080194,0.1910729580950463,0.1016460472469654,0.0705469975157667,0.1520959848870269,1.496329557385396,1.496329557385396,0.1520959848870269,0.0389769732080194,0.0705469975157667,0.1910729580950463,0.112057373375168,Percent,2.194430085195773
3,2,Mario Lopez,0.1095129475435805,0.0889148669354666,0.0536071412534974,0.1934822341748165,0.1095129475435805,0.0889148669354666,0.1398750929213191,1.2772470841007726,1.2772470841007726,0.1398750929213191,0.0536071412534974,0.0889148669354666,0.1934822341748165,0.112057373375168,Percent,2.194430085195773
3,2,Emmitt Smith,0.1050825581145449,0.0953854919062785,0.0442795842696701,0.1970087180113831,0.1050825581145449,0.0953854919062785,0.1527291337417129,1.453420400893087,1.453420400893087,0.1527291337417129,0.0442795842696701,0.0953854919062785,0.1970087180113831,0.112057373375168,Percent,2.194430085195773
3,2,Shanna Moakler,0.0403338575148737,0.0787231632434859,0.016844092693665,0.0641510768397195,0.0403338575148737,0.0787231632434859,0.0473069841460544,1.1728851902798862,1.1728851902798862,0.0473069841460544,0.016844092693665,0.0787231632434859,0.0641510768397195,0.112057373375168,Percent,2.194430085195773
3,2,Willa Ford,0.1048086761558291,0.077133805085716,0.0435460871976993,0.1877692770022546,0.1048086761558291,0.077133805085716,0.1442231898045553,1.376061554199243,1.376061554199243,0.1442231898045553,0.0435460871976993,0.077133805085716,0.1877692770022546,0.112057373375168,Percent,2.194430085195773
