season,week,N_active,scheme,elim_set,accept_rate,consistency_mean,margin_mean,consistency_map,margin_map,n_accept,draws,status,prior_source
3,6,5,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
3,7,5,Percent,S3_Jerry Springer,0.2770083102493075,1.0,0.0967371178021258,1.0,0.0036244194714994404,500,1805,ok,smoothed_from_prev
3,8,4,Percent,S3_Monique Coleman,0.30284675953967294,1.0,0.09602234745339022,1.0,0.02085927810327004,500,1651,ok,smoothed_from_prev
3,9,3,Percent,S3_Joey Lawrence,0.3450655624568668,1.0,0.11109476037980326,1.0,0.0017402327264643969,500,1449,ok,smoothed_from_prev
4,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
4,2,11,Percent,S4_Paulina Porizkova,0.11761938367442955,1.0,0.06102870040807172,1.0,0.007356422991934342,500,4251,ok,smoothed_from_prev
4,3,10,Percent,S4_Shandi Finnessey,0.10429703796412182,1.0,0.061610771945302456,1.0,0.002811790382704127,500,4794,ok,smoothed_from_prev
4,4,9,Percent,S4_Leeza Gibbons,0.28868360277136257,1.0,0.07072261055339435,1.0,0.044154045379904666,500,1732,ok,smoothed_from_prev
4,5,8,Percent,S4_Clyde Drexler,0.2540650406504065,1.0,0.07418414652724031,1.0,0.023025915091114013,500,1968,ok,smoothed_from_prev
4,6,7,Percent,S4_Heather Mills,0.19825535289452814,1.0,0.0784714062245831,1.0,0.006775359283720528,500,2522,ok,smoothed_from_prev
4,7,6,Percent,S4_John Ratzenberger,0.13542795232936078,1.0,0.07904402198923727,1.0,0.004898201781206479,500,3692,ok,smoothed_from_prev
4,8,5,Percent,S4_Billy Ray Cyrus,0.25497195308516063,1.0,0.09642084246857874,1.0,0.005987665709375645,500,1961,ok,smoothed_from_prev
4,9,4,Percent,S4_Ian Ziering,0.18811136192626035,1.0,0.0929033280789116,1.0,0.003754568062581398,500,2658,ok,smoothed_from_prev
5,1,12,Percent,S5_Josie Maran,0.37650602409638556,1.0,0.02866226226954688,1.0,0.02835918483898922,500,1328,ok,initial
5,2,11,Percent,S5_Albert Reed,0.08700191404210893,1.0,0.0530523495335473,1.0,0.005742215119300481,500,5747,ok,smoothed_from_prev
5,3,10,Percent,S5_Wayne Newton,0.1768033946251768,1.0,0.06851164499445156,1.0,0.0007559453810791761,500,2828,ok,smoothed_from_prev
5,4,9,Percent,S5_Floyd Mayweather Jr.,0.1463271875914545,1.0,0.06985342520293639,1.0,0.017618290781931528,500,3417,ok,smoothed_from_prev
5,5,8,Percent,S5_Mark Cuban,0.15313935681470137,1.0,0.06643054275867691,1.0,0.0007234146009277298,500,3265,ok,smoothed_from_prev
5,6,7,Percent,S5_Sabrina Bryan,0.20833333333333334,1.0,0.06991764971428371,1.0,0.0213039546309034,500,2400,ok,smoothed_from_prev
5,7,6,Percent,S5_Jane Seymour,0.17869907076483202,1.0,0.0810239904549589,1.0,0.009776930124273386,500,2798,ok,smoothed_from_prev
5,8,5,Percent,S5_Cameron Mathison,0.25037556334501754,1.0,0.09437604155293294,1.0,0.022931348058504608,500,1997,ok,smoothed_from_prev
5,9,4,Percent,S5_Jennie Garth,0.2153316106804479,1.0,0.09832266306673948,1.0,0.0005123635468235466,500,2322,ok,smoothed_from_prev
6,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
6,2,12,Percent,S6_Monica Seles;S6_Penn Jillette,0.08192692118630182,1.0,0.060937150924939565,1.0,0.002908511164667671,500,6103,ok,smoothed_from_prev
6,3,10,Percent,S6_Steve Guttenberg,0.07969397513547975,1.0,0.057725300653887535,1.0,0.005609191996869878,500,6274,ok,smoothed_from_prev
6,4,9,Percent,S6_Adam Carolla,0.24987506246876562,1.0,0.07160098220831076,1.0,0.015944303152544054,500,2001,ok,smoothed_from_prev
6,5,8,Percent,S6_Priscilla Presley,0.19888623707239458,1.0,0.0748444699699497,1.0,0.01008629341354006,500,2514,ok,smoothed_from_prev
6,6,7,Percent,S6_Marlee Matlin,0.24521824423737126,1.0,0.0786087364023828,1.0,0.014572907001933533,500,2039,ok,smoothed_from_prev
6,7,6,Percent,S6_Shannon Elizabeth,0.14269406392694065,1.0,0.07139113905004113,1.0,0.008200102358231931,500,3504,ok,smoothed_from_prev
6,8,5,Percent,S6_Mario,0.21422450728363324,1.0,0.0791276670258575,1.0,0.01316267478695754,500,2334,ok,smoothed_from_prev
6,9,4,Percent,S6_Marissa Jaret Winokur,0.21710811984368214,1.0,0.09082874972131882,1.0,0.014477299337732119,500,2303,ok,smoothed_from_prev
7,1,13,Percent,S7_Jeffrey Ross;S7_Ted McGinley,0.0829737802854298,1.0,0.02060545679305409,1.0,0.00016498931952627083,500,6026,ok,initial
7,2,11,Percent,S7_Kim Kardashian;S7_Misty May-Treanor,0.02523850386149109,1.0,0.05586250370996476,1.0,0.010707532389179264,500,19811,ok,smoothed_from_prev
7,3,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
7,4,9,Percent,S7_Rocco DiSpirito,0.1771793054571226,1.0,0.06809384072551711,1.0,0.0021347844482779987,500,2822,ok,smoothed_from_prev
7,5,8,Percent,S7_Toni Braxton,0.2012072434607646,1.0,0.07132523061528989,1.0,0.022203712595391,500,2485,ok,smoothed_from_prev
7,6,7,Percent,S7_Cloris Leachman,0.3037667071688943,1.0,0.0885110697820472,1.0,0.017641407681422944,500,1646,ok,smoothed_from_prev
7,7,6,Percent,S7_Susan Lucci,0.1358695652173913,1.0,0.06892610564165003,1.0,0.003990274027381224,500,3680,ok,smoothed_from_prev
7,8,5,Percent,S7_Maurice Greene,0.20610057708161583,1.0,0.0890814627255142,1.0,0.004177074789846302,500,2426,ok,smoothed_from_prev
7,9,4,Percent,S7_Cody Linley,0.2691065662002153,1.0,0.09254643663158191,1.0,0.0015630248073153497,500,1858,ok,smoothed_from_prev
8,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
8,2,13,Percent,S8_Belinda Carlisle,0.11091393078970718,1.0,0.04707544939802186,1.0,0.02856551341833191,500,4508,ok,smoothed_from_prev
8,3,12,Percent,S8_Denise Richards,0.1849796522382538,1.0,0.0483228293046573,1.0,0.01826882483716849,500,2703,ok,smoothed_from_prev
8,4,11,Percent,S8_Holly Madison;S8_Steve Wozniak,0.08936550491510277,1.0,0.06658825887908636,1.0,0.01052084463671299,500,5595,ok,smoothed_from_prev
8,5,9,Percent,S8_David Alan Grier,0.0868357068426537,1.0,0.060751817683527054,1.0,0.0007871441463763174,500,5758,ok,smoothed_from_prev
8,6,8,Percent,S8_Steve-O,0.18917896329928113,1.0,0.07263178071335188,1.0,0.00947220448763611,500,2643,ok,smoothed_from_prev
8,7,7,Percent,S8_Lawrence Taylor,0.18796992481203006,1.0,0.07663904046202419,1.0,0.0035658932381890107,500,2660,ok,smoothed_from_prev
8,8,6,Percent,S8_Chuck Wicks,0.14001680201624195,1.0,0.06455931393683045,1.0,0.003930576161599086,500,3571,ok,smoothed_from_prev
8,9,5,Percent,S8_Lil' Kim,0.26737967914438504,1.0,0.08685346177906483,1.0,0.017030439847452894,500,1870,ok,smoothed_from_prev
8,10,4,Percent,S8_Ty Murray,0.24801587301587302,1.0,0.10308057623520273,1.0,0.007292533335935103,500,2016,ok,smoothed_from_prev
9,1,16,Percent,S9_Ashley Hamiliton;S9_Macy Gray,0.0698616738857063,1.0,0.018801572703115332,1.0,0.0025741533986504833,500,7157,ok,initial
9,2,14,Percent,S9_Kathy Ireland,0.12294074256208508,1.0,0.05249768811244765,1.0,0.01182498233471456,500,4067,ok,smoothed_from_prev
9,3,13,Percent,S9_Debi Mazar;S9_Tom DeLay,0.03239810795049569,1.0,0.059313878814047385,1.0,0.0031118413364160658,500,15433,ok,smoothed_from_prev
9,4,11,Percent,S9_Chuck Liddell,0.1422475106685633,1.0,0.056605345782089894,1.0,0.0016156188762330992,500,3515,ok,smoothed_from_prev
9,5,10,Percent,S9_Natalie Coughlin,0.21968365553602812,1.0,0.058547107302498486,1.0,0.01940321602058878,500,2276,ok,smoothed_from_prev
9,6,9,Percent,S9_Louie Vito;S9_Melissa Joan Hart,0.06191950464396285,1.0,0.06621131288105003,1.0,0.0075013594743626455,500,8075,ok,smoothed_from_prev
9,7,7,Percent,S9_Mark Dacascos;S9_Michael Irvin,0.028026905829596414,1.0,0.06243746533154504,1.0,0.002941443187058912,500,17840,ok,smoothed_from_prev
9,8,5,Percent,S9_Aaron Carter,0.22696323195642307,1.0,0.07869531183950812,1.0,0.0073079363800485075,500,2203,ok,smoothed_from_prev
9,9,4,Percent,S9_Joanna Krupa,0.29239766081871343,1.0,0.09854631370214928,1.0,0.0032284707528004164,500,1710,ok,smoothed_from_prev
10,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
10,2,11,Percent,S10_Shannen Doherty,0.05457919441109049,1.0,0.04695175440984825,1.0,0.007310716687504382,500,9161,ok,smoothed_from_prev
10,3,10,Percent,S10_Buzz Aldrin,0.23430178069353327,1.0,0.06616576798975327,1.0,0.005506587859291923,500,2134,ok,smoothed_from_prev
10,4,9,Percent,S10_Aiden Turner,0.2239140170174653,1.0,0.06951820192602554,1.0,0.0020380319921463608,500,2233,ok,smoothed_from_prev
10,5,8,Percent,S10_Kate Gosselin,0.21551724137931033,1.0,0.07327197823623632,1.0,0.011846135076576225,500,2320,ok,smoothed_from_prev
10,6,7,Percent,S10_Jake Pavelka,0.22351363433169424,1.0,0.06785559432586485,1.0,0.008328107903170234,500,2237,ok,smoothed_from_prev
10,7,6,Percent,S10_Pamela Anderson,0.1890359168241966,1.0,0.079635097018187,1.0,0.013883403241870762,500,2645,ok,smoothed_from_prev
10,8,5,Percent,S10_Niecy Nash,0.24108003857280616,1.0,0.09441083334537476,1.0,0.020103955208224722,500,2074,ok,smoothed_from_prev
10,9,4,Percent,S10_Chad Ochocinco,0.21958717610891523,1.0,0.09257099240488587,1.0,0.005445273537586948,500,2277,ok,smoothed_from_prev
11,1,12,Percent,S11_David Hasselhoff,0.22665457842248413,1.0,0.025043897830292122,1.0,0.007481662621650287,500,2206,ok,initial
11,2,11,Percent,S11_Michael Bolton,0.3779289493575208,1.0,0.07333129718803758,1.0,0.036463922899077766,500,1323,ok,smoothed_from_prev
11,3,10,Percent,S11_Margaret Cho,0.15817779183802594,1.0,0.06638977502939089,1.0,0.005995487303485703,500,3161,ok,smoothed_from_prev
11,4,9,Percent,S11_The Situation,0.27917364600781686,1.0,0.07307624727948209,1.0,0.0031639615935274423,500,1791,ok,smoothed_from_prev
11,5,8,Percent,S11_Florence Henderson,0.10399334442595674,1.0,0.06377990422310092,1.0,0.009223987891166435,500,4808,ok,smoothed_from_prev
11,6,7,Percent,S11_Audrina Patridge,0.1122586439155815,1.0,0.06721792423156561,1.0,0.018824126524041862,500,4454,ok,smoothed_from_prev
11,7,6,Percent,S11_Rick Fox,0.17761989342806395,1.0,0.06908053595202834,1.0,0.010963596327029645,500,2815,ok,smoothed_from_prev
11,8,5,Percent,S11_Kurt Warner,0.18796992481203006,1.0,0.08293125714891814,1.0,0.00822178156099812,500,2660,ok,smoothed_from_prev
11,9,4,Percent,S11_Brandy,0.37091988130563797,1.0,0.10405065949821524,1.0,0.019788182890081996,500,1348,ok,smoothed_from_prev
12,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
12,2,11,Percent,S12_Mike Catherwood,0.17152658662092624,1.0,0.06060302471182649,1.0,0.001909835395921905,500,2915,ok,smoothed_from_prev
12,3,10,Percent,S12_Wendy Williams,0.26666666666666666,1.0,0.06765199160690241,1.0,0.018167078470760878,500,1875,ok,smoothed_from_prev
12,4,9,Percent,S12_Sugar Ray Leonard,0.13553808620222282,1.0,0.060850629860788485,1.0,0.007616489895947154,500,3689,ok,smoothed_from_prev
12,5,8,Percent,S12_Petra Nemcova,0.21626297577854672,1.0,0.074765607298685,1.0,0.002299806477766675,500,2312,ok,smoothed_from_prev
12,6,7,Percent,S12_Chris Jericho,0.25906735751295334,1.0,0.08256059733280102,1.0,0.010443478071463841,500,1930,ok,smoothed_from_prev
12,7,6,Percent,S12_Kendra Wilkinson,0.12943308309603935,1.0,0.07876705836132147,1.0,0.00020049572234326352,500,3863,ok,smoothed_from_prev
12,8,5,Percent,S12_Romeo,0.16627868307283006,1.0,0.08259257711063916,1.0,0.004862296392561527,500,3007,ok,smoothed_from_prev
12,9,4,Percent,S12_Ralph Macchio,0.3486750348675035,1.0,0.10079436290994598,1.0,0.003608083701444109,500,1434,ok,smoothed_from_prev
13,1,12,Percent,S13_Metta World Peace (Ron),0.30175015087507545,1.0,0.02548138477789383,1.0,0.0029510937132658233,500,1657,ok,initial
13,2,11,Percent,S13_Elisabetta Canalis,0.06308352258390108,1.0,0.05728540061153242,1.0,0.001205633928311356,500,7926,ok,smoothed_from_prev
13,3,10,Percent,S13_Kristin Cavallari,0.10036130068245684,1.0,0.05669852855650925,1.0,0.0005779478736761268,500,4982,ok,smoothed_from_prev
13,4,9,Percent,S13_Chynna Phillips,0.2204585537918871,1.0,0.06780711938427922,1.0,0.012496298430616615,500,2268,ok,smoothed_from_prev
13,5,8,Percent,S13_Carson Kressley,0.2508780732563974,1.0,0.07184035629352062,1.0,0.0169109347568214,500,1993,ok,smoothed_from_prev
13,6,7,Percent,S13_Chaz Bono,0.21159542953872196,1.0,0.07497446495288204,1.0,0.00269993257259199,500,2363,ok,smoothed_from_prev
13,7,6,Percent,S13_David Arquette,0.1467136150234742,1.0,0.07204533987560247,1.0,0.0009092077765561757,500,3408,ok,smoothed_from_prev
13,8,5,Percent,S13_Nancy Grace,0.23234200743494424,1.0,0.08714736944720458,1.0,0.019323818943475624,500,2152,ok,smoothed_from_prev
13,9,4,Percent,S13_Hope Solo,0.37230081906180196,1.0,0.08815711524433711,1.0,0.010488306545756276,500,1343,ok,smoothed_from_prev
14,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
14,2,12,Percent,S14_Martina Navratilova,0.241196333815726,1.0,0.06152010727930518,1.0,0.011905899738747061,500,2073,ok,smoothed_from_prev
14,3,11,Percent,S14_Jack Wagner,0.13672409078479628,1.0,0.06188483107948442,1.0,0.005816500998767099,500,3657,ok,smoothed_from_prev
14,4,10,Percent,S14_Sherri Sheperd,0.15239256324291375,1.0,0.06017652173740254,1.0,0.015511817847087772,500,3281,ok,smoothed_from_prev
14,5,9,Percent,S14_Gavin DeGraw,0.2255299954894001,1.0,0.07295664454675183,1.0,0.003080755718475159,500,2217,ok,smoothed_from_prev
14,6,8,Percent,S14_Gladys Knight,0.24925224327018944,1.0,0.07487849700582191,1.0,0.0009110688167741354,500,2006,ok,smoothed_from_prev
14,7,7,Percent,S14_Jaleel White,0.15827793605571383,1.0,0.07281434871386058,1.0,0.013012163830222134,500,3159,ok,smoothed_from_prev
14,8,6,Percent,S14_Melissa Gilbert;S14_Roshon Fegan,0.033040375338663844,1.0,0.0744863175103036,1.0,0.006094098067621401,500,15133,ok,smoothed_from_prev
14,9,4,Percent,S14_Maria Menounos,0.20903010033444816,1.0,0.09144554400937588,1.0,0.007861950086950897,500,2392,ok,smoothed_from_prev
15,1,13,Percent,S15_Pamela Anderson,0.29691211401425177,1.0,0.026344396724615693,1.0,0.014724665086092076,500,1684,ok,initial
15,2,12,Percent,S15_Joey Fatone,0.0826856292376385,1.0,0.05415983060591298,1.0,0.016228017326525762,500,6047,ok,smoothed_from_prev
15,3,11,Percent,S15_Drew Lachey;S15_Helio Castroneves,0.02276245106073022,1.0,0.058021609355810244,1.0,0.0033022186959295874,500,21966,ok,smoothed_from_prev
15,4,9,Percent,S15_Bristol Palin,0.10950503723171266,1.0,0.06358677231312831,1.0,0.0149690631481888,500,4566,ok,smoothed_from_prev
15,5,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
15,6,8,Percent,S15_Sabrina Bryan,0.06333122229259025,1.0,0.06138795950473344,1.0,0.0021309185434768008,500,7895,ok,smoothed_from_prev
15,7,7,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
15,8,7,Percent,S15_Gilles Marini;S15_Kirstie Alley,0.07182876023559834,1.0,0.07541460100486613,1.0,0.006060428696245956,500,6961,ok,smoothed_from_prev
15,9,5,Percent,S15_Apolo Anton Ohno;S15_Emmitt Smith,0.11873664212776062,1.0,0.09133258560285185,1.0,7.499905395713657e-05,500,4211,ok,smoothed_from_prev
16,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
16,2,12,Percent,S16_Dorothy Hamill,0.20885547201336674,1.0,0.05889195284130461,1.0,0.009376458960901224,500,2394,ok,smoothed_from_prev
16,3,11,Percent,S16_Wynonna Judd,0.26246719160104987,1.0,0.06071395901611237,1.0,0.02570553096743372,500,1905,ok,smoothed_from_prev
16,4,10,Percent,S16_Lisa Vanderpump,0.17966223499820339,1.0,0.06197667148723096,1.0,0.017025651438158457,500,2783,ok,smoothed_from_prev
16,5,9,Percent,S16_D. L. Hughley,0.19179133103183735,1.0,0.06967518673009224,1.0,0.03419406129340691,500,2607,ok,smoothed_from_prev
16,6,8,Percent,S16_Victor Ortiz,0.17946877243359655,1.0,0.07107745283046232,1.0,0.012797537531351932,500,2786,ok,smoothed_from_prev
16,7,7,Percent,S16_Andy Dick,0.3506311360448808,1.0,0.09379926267468963,1.0,0.002211540208573004,500,1426,ok,smoothed_from_prev
16,8,6,Percent,S16_Sean Lowe,0.26852846401718583,1.0,0.08823105424487215,1.0,0.008938662487759541,500,1862,ok,smoothed_from_prev
16,9,5,Percent,S16_Ingo Rademacher,0.21303792074989347,1.0,0.08833655774559024,1.0,0.004408582465461719,500,2347,ok,smoothed_from_prev
17,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
17,2,12,Percent,S17_Keyshawn Johnson,0.18580453363062058,1.0,0.06046801554459552,1.0,0.006471800437224257,500,2691,ok,smoothed_from_prev
17,3,11,Percent,S17_Bill Nye,0.21358393848782573,1.0,0.06304761863641296,1.0,0.009674777756518371,500,2341,ok,smoothed_from_prev
17,4,10,Percent,S17_Valerie Harper,0.1597444089456869,1.0,0.06711098026290183,1.0,0.014847983817600469,500,3130,ok,smoothed_from_prev
17,5,9,Percent,S17_Christina Milian,0.06673785371062467,1.0,0.057879289558898595,1.0,0.008045047596299537,500,7492,ok,smoothed_from_prev
17,6,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
17,7,8,Percent,"S17_Nicole ""Snooki"" Polizzi",0.1263902932254803,1.0,0.0670092753853464,1.0,0.003643194473481659,500,3956,ok,smoothed_from_prev
17,8,7,Percent,S17_Brant Daugherty,0.1621271076523995,1.0,0.06860043115153652,1.0,0.004217205292693316,500,3084,ok,smoothed_from_prev
17,9,6,Percent,S17_Elizabeth Berkley Lauren,0.11625203441060218,1.0,0.07367000649353034,1.0,0.003526617523121167,500,4301,ok,smoothed_from_prev
17,10,5,Percent,S17_Leah Remini,0.3123048094940662,1.0,0.09066093538671433,1.0,0.004413760008072087,500,1601,ok,smoothed_from_prev
18,1,12,Percent,S18_Diana Nyad,0.18635855385762207,1.0,0.020470770978460978,1.0,0.005044301278692709,500,2683,ok,initial
18,2,11,Percent,S18_Billy Dee Williams;S18_Sean Avery,0.04897159647404505,1.0,0.062266827717583545,1.0,0.00506388322837617,500,10210,ok,smoothed_from_prev
18,3,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,4,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,5,9,Percent,S18_Cody Simpson,0.12613521695257315,1.0,0.0689104320640499,1.0,0.00894589884844027,500,3964,ok,smoothed_from_prev
18,6,8,Percent,S18_Drew Carey,0.10418837257762034,1.0,0.0703137798162281,1.0,0.009362555197024253,500,4799,ok,smoothed_from_prev
18,7,7,Percent,S18_NeNe Leakes,0.16249593760155995,1.0,0.07558238904999753,1.0,0.013566197131054392,500,3077,ok,smoothed_from_prev
18,8,6,Percent,S18_Danica McKellar,0.15503875968992248,1.0,0.07471554397095631,1.0,0.011740168676257545,500,3225,ok,smoothed_from_prev
18,9,5,Percent,S18_Charlie White,0.20202020202020202,1.0,0.08944390985953121,1.0,0.0011365758092705125,500,2475,ok,smoothed_from_prev
19,1,13,Percent,S19_Lolo Jones,0.242600679281902,1.0,0.020668919892718893,1.0,0.012018460711315418,500,2061,ok,initial
19,2,12,Percent,S19_Tavis Smiley,0.11397310234784591,1.0,0.05486346774820117,1.0,0.002478731239454912,500,4387,ok,smoothed_from_prev
19,3,11,Percent,S19_Randy Couture,0.18860807242549982,1.0,0.06397947710337859,1.0,0.010923844963103835,500,2651,ok,smoothed_from_prev
19,4,10,Percent,S19_Betsey Johnson,0.07272727272727272,1.0,0.05128511542331893,1.0,0.006804864025190344,500,6875,ok,smoothed_from_prev
19,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
19,6,9,Percent,S19_Jonathan Bennett,0.0787525594581824,1.0,0.06122165560528495,1.0,0.0025101688645997877,500,6349,ok,smoothed_from_prev
19,7,8,Percent,S19_Antonio Sabato Jr.,0.12565971349585323,1.0,0.057052923628533425,1.0,0.0028832694382491253,500,3979,ok,smoothed_from_prev
19,8,7,Percent,S19_Michael Waltrip,0.2491280518186348,1.0,0.08004742728046169,1.0,0.01908022672888643,500,2007,ok,smoothed_from_prev
19,9,6,Percent,S19_Lea Thompson,0.14434180138568128,1.0,0.079901928003424,1.0,0.012792952674709923,500,3464,ok,smoothed_from_prev
19,10,5,Percent,S19_Tommy Chong,0.1594896331738437,1.0,0.08873264153737742,1.0,0.0031368991008569047,500,3135,ok,smoothed_from_prev
20,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
20,2,12,Percent,S20_Redfoo,0.04623636027371925,1.0,0.04883402524804023,1.0,0.012785196287259104,500,10814,ok,smoothed_from_prev
20,3,11,Percent,S20_Charlotte McKinney,0.1763668430335097,1.0,0.06310711442860509,1.0,0.011638328363388628,500,2835,ok,smoothed_from_prev
20,4,10,Percent,S20_Michael Sam,0.10597710894446799,1.0,0.06306939697793812,1.0,0.009396071087778374,500,4718,ok,smoothed_from_prev
20,5,9,Percent,S20_Suzanne Somers,0.11486331265793706,1.0,0.05464745652579392,1.0,0.016804789913810875,500,4353,ok,smoothed_from_prev
20,6,8,Percent,S20_Patti LaBelle,0.08181966944853543,1.0,0.06485899363018166,1.0,0.004685941065385724,500,6111,ok,smoothed_from_prev
20,7,7,Percent,S20_Willow Shields,0.14363688595231255,1.0,0.07358106093036457,1.0,0.01833237009027,500,3481,ok,smoothed_from_prev
20,8,6,Percent,S20_Chris Soules;S20_Robert Herjavec,0.059995200383969285,1.0,0.0789115652631982,1.0,0.00619081026490953,500,8334,ok,smoothed_from_prev
20,9,4,Percent,S20_Nastia Liukin,0.29515938606847697,1.0,0.10091074471582007,1.0,0.009781384281636885,500,1694,ok,smoothed_from_prev
21,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
21,2,13,Percent,S21_Chaka Khan;S21_Kim Zolciak-Biermann;S21_Victor Espinoza,0.017121528610074307,1.0,0.058434581350376574,1.0,0.016902243247129328,500,29203,ok,smoothed_from_prev
21,3,10,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,4,10,Percent,S21_Gary Busey,0.20695364238410596,1.0,0.0699934040955742,1.0,0.008040652140980431,500,2416,ok,smoothed_from_prev
21,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,6,9,Percent,S21_Paula Deen,0.18705574261129818,1.0,0.0660815006153111,1.0,0.017734872697658943,500,2673,ok,smoothed_from_prev
21,7,8,Percent,S21_Hayes Grier,0.13943112102621305,1.0,0.06778519898547913,1.0,0.009604050313559487,500,3586,ok,smoothed_from_prev
21,8,7,Percent,S21_Andy Grammer,0.3050640634533252,1.0,0.08405082891375854,1.0,0.007084969138441033,500,1639,ok,smoothed_from_prev
21,9,6,Percent,S21_Alexa PenaVega;S21_Tamar Braxton,0.05093205663644698,1.0,0.06994444353579865,1.0,0.004617957342358814,500,9817,ok,smoothed_from_prev
21,10,4,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
22,2,12,Percent,S22_Geraldo Rivera,0.29120559114735,1.0,0.05864787017207759,1.0,0.007507002980433997,500,1717,ok,smoothed_from_prev
22,3,11,Percent,S22_Mischa Barton,0.1473187978786093,1.0,0.06586761697263169,1.0,0.024737945320531224,500,3394,ok,smoothed_from_prev
22,4,10,Percent,S22_Marla Maples,0.16490765171503957,1.0,0.061342642969745564,1.0,0.003713111360190674,500,3032,ok,smoothed_from_prev
22,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,6,9,Percent,S22_Doug Flutie,0.1708233686368295,1.0,0.07196120506080003,1.0,0.005122445138595361,500,2927,ok,smoothed_from_prev
22,7,8,Percent,S22_Kim Fields;S22_Von Miller,0.026770894683300316,1.0,0.06922362995875031,1.0,0.0072406205149448954,500,18677,ok,smoothed_from_prev
22,8,6,Percent,S22_Jodie Sweetin,0.07338910905621605,1.0,0.06345743125580322,1.0,0.00210081720973615,500,6813,ok,smoothed_from_prev
22,9,5,Percent,S22_Antonio Brown;S22_Wanya Morris,0.08369601606963509,1.0,0.0819187851701087,1.0,0.006351032442747762,500,5974,ok,smoothed_from_prev
