season,week,N_active,scheme,elim_set,accept_rate,consistency_mean,margin_mean,consistency_map,margin_map,n_accept,draws,status,prior_source
6,6,7,Percent,S6_Marlee Matlin,0.24319066147859922,1.0,0.08062355539850447,1.0,0.015586272545976249,500,2056,ok,smoothed_from_prev
6,7,6,Percent,S6_Shannon Elizabeth,0.15787811809283234,1.0,0.07195383796378513,1.0,0.013509664377054142,500,3167,ok,smoothed_from_prev
6,8,5,Percent,S6_Mario,0.20678246484698098,1.0,0.07818783967454379,1.0,0.007633168381081634,500,2418,ok,smoothed_from_prev
6,9,4,Percent,S6_Marissa Jaret Winokur,0.23245002324500233,1.0,0.09008662287848135,1.0,0.001498355744133928,500,2151,ok,smoothed_from_prev
7,1,13,Percent,S7_Jeffrey Ross;S7_Ted McGinley,0.04826254826254826,1.0,0.0415625212165551,1.0,0.004275890045313424,500,10360,ok,initial
7,2,11,Percent,S7_Kim Kardashian;S7_Misty May-Treanor,0.0259888767607464,1.0,0.05668036247823985,1.0,0.011522633863586235,500,19239,ok,smoothed_from_prev
7,3,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
7,4,9,Percent,S7_Rocco DiSpirito,0.17857142857142858,1.0,0.0667505195961253,1.0,0.0035155857192941953,500,2800,ok,smoothed_from_prev
7,5,8,Percent,S7_Toni Braxton,0.2158894645941278,1.0,0.07439902224213302,1.0,0.02337981301560843,500,2316,ok,smoothed_from_prev
7,6,7,Percent,S7_Cloris Leachman,0.29394473838918284,1.0,0.08488369730486212,1.0,0.00908451552601136,500,1701,ok,smoothed_from_prev
7,7,6,Percent,S7_Susan Lucci,0.12810658467845248,1.0,0.07191680213022084,1.0,0.005976213805655384,500,3903,ok,smoothed_from_prev
7,8,5,Percent,S7_Maurice Greene,0.19425019425019424,1.0,0.08551183343741925,1.0,0.0007726340909385288,500,2574,ok,smoothed_from_prev
7,9,4,Percent,S7_Cody Linley,0.26624068157614483,1.0,0.08914976522916562,1.0,0.003966817569748593,500,1878,ok,smoothed_from_prev
8,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
8,2,13,Percent,S8_Belinda Carlisle,0.11987532965715655,1.0,0.049637675252879,1.0,0.00813858583366009,500,4171,ok,smoothed_from_prev
8,3,12,Percent,S8_Denise Richards,0.17409470752089137,1.0,0.048351191949360106,1.0,0.015620700101655643,500,2872,ok,smoothed_from_prev
8,4,11,Percent,S8_Holly Madison;S8_Steve Wozniak,0.08906305664410402,1.0,0.06719694121023262,1.0,0.037363348936771346,500,5614,ok,smoothed_from_prev
8,5,9,Percent,S8_David Alan Grier,0.09407337723424271,1.0,0.06478500553797134,1.0,0.004093904597207154,500,5315,ok,smoothed_from_prev
8,6,8,Percent,S8_Steve-O,0.17445917655268667,1.0,0.07456719823088098,1.0,0.007480677809071856,500,2866,ok,smoothed_from_prev
8,7,7,Percent,S8_Lawrence Taylor,0.19127773527161437,1.0,0.07316993844737102,1.0,0.010062393724626584,500,2614,ok,smoothed_from_prev
8,8,6,Percent,S8_Chuck Wicks,0.11322463768115942,1.0,0.06111856607070587,1.0,0.007566149775585118,500,4416,ok,smoothed_from_prev
8,9,5,Percent,S8_Lil' Kim,0.2648305084745763,1.0,0.08360029367755212,1.0,0.012802080086479983,500,1888,ok,smoothed_from_prev
8,10,4,Percent,S8_Ty Murray,0.24533856722276742,1.0,0.10318951319732572,1.0,0.006023675180776511,500,2038,ok,smoothed_from_prev
9,1,16,Percent,S9_Ashley Hamiliton;S9_Macy Gray,0.05059192552868562,1.0,0.0363498570024048,1.0,0.0024650174381525003,500,9883,ok,initial
9,2,14,Percent,S9_Kathy Ireland,0.11180679785330948,1.0,0.05281515625792203,1.0,0.005024624935138278,500,4472,ok,smoothed_from_prev
9,3,13,Percent,S9_Debi Mazar;S9_Tom DeLay,0.03441866868589523,1.0,0.05512205871179876,1.0,0.0026143480706338484,500,14527,ok,smoothed_from_prev
9,4,11,Percent,S9_Chuck Liddell,0.16239038648911985,1.0,0.06015682752340529,1.0,0.0038993676321934234,500,3079,ok,smoothed_from_prev
9,5,10,Percent,S9_Natalie Coughlin,0.21123785382340515,1.0,0.06489094261608969,1.0,0.01887443757736157,500,2367,ok,smoothed_from_prev
9,6,9,Percent,S9_Louie Vito;S9_Melissa Joan Hart,0.061720775212936674,1.0,0.06550433476815684,1.0,0.008715093771207105,500,8101,ok,smoothed_from_prev
9,7,7,Percent,S9_Mark Dacascos;S9_Michael Irvin,0.02834949254408346,1.0,0.06163003100600817,1.0,0.005407266042744552,500,17637,ok,smoothed_from_prev
9,8,5,Percent,S9_Aaron Carter,0.22925263640531865,1.0,0.08386673875068501,1.0,0.016128539657788044,500,2181,ok,smoothed_from_prev
9,9,4,Percent,S9_Joanna Krupa,0.27292576419213976,1.0,0.09685538378159542,1.0,0.009957655047960812,500,1832,ok,smoothed_from_prev
10,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
10,2,11,Percent,S10_Shannen Doherty,0.06128201985537443,1.0,0.048935660335410455,1.0,0.002772039159170181,500,8159,ok,smoothed_from_prev
10,3,10,Percent,S10_Buzz Aldrin,0.22502250225022502,1.0,0.06879117084082237,1.0,0.0067938868473885194,500,2222,ok,smoothed_from_prev
10,4,9,Percent,S10_Aiden Turner,0.20449897750511248,1.0,0.06343343667715265,1.0,0.003843794645406823,500,2445,ok,smoothed_from_prev
10,5,8,Percent,S10_Kate Gosselin,0.1952362358453729,1.0,0.07230243005844064,1.0,0.00021787575284681893,500,2561,ok,smoothed_from_prev
10,6,7,Percent,S10_Jake Pavelka,0.23277467411545624,1.0,0.06525536343345259,1.0,0.002008393161033295,500,2148,ok,smoothed_from_prev
10,7,6,Percent,S10_Pamela Anderson,0.13777900248002203,1.0,0.07175255735302138,1.0,0.0035269633953400326,500,3629,ok,smoothed_from_prev
10,8,5,Percent,S10_Niecy Nash,0.2630194634402946,1.0,0.09763228679738578,1.0,0.0010694184948742969,500,1901,ok,smoothed_from_prev
10,9,4,Percent,S10_Chad Ochocinco,0.2031694433157253,1.0,0.09251006156810537,1.0,0.0017465391125008889,500,2461,ok,smoothed_from_prev
11,1,12,Percent,S11_David Hasselhoff,0.1890359168241966,1.0,0.048738018836516905,1.0,0.01187663197949837,500,2645,ok,initial
11,2,11,Percent,S11_Michael Bolton,0.3641660597232338,1.0,0.07796427984814067,1.0,0.03476588336463873,500,1373,ok,smoothed_from_prev
11,3,10,Percent,S11_Margaret Cho,0.1751927119831815,1.0,0.06462205584739053,1.0,0.010370885374078431,500,2854,ok,smoothed_from_prev
11,4,9,Percent,S11_The Situation,0.23452157598499063,1.0,0.0714480010580093,1.0,0.033833334990435115,500,2132,ok,smoothed_from_prev
11,5,8,Percent,S11_Florence Henderson,0.11074197120708748,1.0,0.06728241599448506,1.0,0.018016372955864862,500,4515,ok,smoothed_from_prev
11,6,7,Percent,S11_Audrina Patridge,0.08533879501621437,1.0,0.06254818140139162,1.0,0.0019406132093028328,500,5859,ok,smoothed_from_prev
11,7,6,Percent,S11_Rick Fox,0.16393442622950818,1.0,0.06677389565861186,1.0,0.006098848760683673,500,3050,ok,smoothed_from_prev
11,8,5,Percent,S11_Kurt Warner,0.18960940462646947,1.0,0.08247003704379591,1.0,0.007493443630671226,500,2637,ok,smoothed_from_prev
11,9,4,Percent,S11_Brandy,0.37341299477221807,1.0,0.10261992354641453,1.0,0.016813607876970615,500,1339,ok,smoothed_from_prev
12,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
12,2,11,Percent,S12_Mike Catherwood,0.1697792869269949,1.0,0.06131820332645821,1.0,0.010224835863679116,500,2945,ok,smoothed_from_prev
12,3,10,Percent,S12_Wendy Williams,0.25380710659898476,1.0,0.07089986632357062,1.0,0.01947436925928797,500,1970,ok,smoothed_from_prev
12,4,9,Percent,S12_Sugar Ray Leonard,0.12025012025012025,1.0,0.06441470122763573,1.0,0.013983466135719741,500,4158,ok,smoothed_from_prev
12,5,8,Percent,S12_Petra Nemcova,0.20652622883106153,1.0,0.06854842108523712,1.0,0.012361118357812229,500,2421,ok,smoothed_from_prev
12,6,7,Percent,S12_Chris Jericho,0.2880184331797235,1.0,0.0826696061783378,1.0,0.014897071800163086,500,1736,ok,smoothed_from_prev
12,7,6,Percent,S12_Kendra Wilkinson,0.09018759018759019,1.0,0.07563645211965325,1.0,0.0012491252140516274,500,5544,ok,smoothed_from_prev
12,8,5,Percent,S12_Romeo,0.20072260136491368,1.0,0.08473668006046786,1.0,0.0024024257979609054,500,2491,ok,smoothed_from_prev
12,9,4,Percent,S12_Ralph Macchio,0.3462603878116344,1.0,0.10303817357866973,1.0,0.006064444945496628,500,1444,ok,smoothed_from_prev
13,1,12,Percent,S13_Metta World Peace (Ron),0.2117746717492588,1.0,0.05205735912759604,1.0,0.025310952752507374,500,2361,ok,initial
13,2,11,Percent,S13_Elisabetta Canalis,0.053642313056539,1.0,0.05170713842548447,1.0,0.007908173799511836,500,9321,ok,smoothed_from_prev
13,3,10,Percent,S13_Kristin Cavallari,0.12221950623319482,1.0,0.060407306338415484,1.0,0.010084316798614212,500,4091,ok,smoothed_from_prev
13,4,9,Percent,S13_Chynna Phillips,0.16485328058028353,1.0,0.06797301247395493,1.0,0.02078590892227522,500,3033,ok,smoothed_from_prev
13,5,8,Percent,S13_Carson Kressley,0.23832221163012393,1.0,0.06681790746039856,1.0,0.014214919634289558,500,2098,ok,smoothed_from_prev
13,6,7,Percent,S13_Chaz Bono,0.16989466530750935,1.0,0.0702440646887375,1.0,0.002253081468269358,500,2943,ok,smoothed_from_prev
13,7,6,Percent,S13_David Arquette,0.16846361185983827,1.0,0.06989374931928571,1.0,0.0030507378675642682,500,2968,ok,smoothed_from_prev
13,8,5,Percent,S13_Nancy Grace,0.209819555182543,1.0,0.08585596147617958,1.0,0.01506826992056437,500,2383,ok,smoothed_from_prev
13,9,4,Percent,S13_Hope Solo,0.3770739064856712,1.0,0.08839891498013558,1.0,0.011466950098755035,500,1326,ok,smoothed_from_prev
14,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
14,2,12,Percent,S14_Martina Navratilova,0.23775558725630053,1.0,0.06287469637191559,1.0,0.03335916733713798,500,2103,ok,smoothed_from_prev
14,3,11,Percent,S14_Jack Wagner,0.14289797084881395,1.0,0.057384094746549624,1.0,0.004388492857102133,500,3499,ok,smoothed_from_prev
14,4,10,Percent,S14_Sherri Sheperd,0.18368846436443792,1.0,0.06422943880708587,1.0,0.007889604038525844,500,2722,ok,smoothed_from_prev
14,5,9,Percent,S14_Gavin DeGraw,0.2672367717797969,1.0,0.07564401671846996,1.0,0.01252740219961615,500,1871,ok,smoothed_from_prev
14,6,8,Percent,S14_Gladys Knight,0.22522522522522523,1.0,0.07589893475540052,1.0,0.013576619484483937,500,2220,ok,smoothed_from_prev
14,7,7,Percent,S14_Jaleel White,0.16082341588935348,1.0,0.07340678787635557,1.0,0.002019536501539243,500,3109,ok,smoothed_from_prev
14,8,6,Percent,S14_Melissa Gilbert;S14_Roshon Fegan,0.035488679111363476,1.0,0.07651058570321478,1.0,0.0026255901270652027,500,14089,ok,smoothed_from_prev
14,9,4,Percent,S14_Maria Menounos,0.1840264998159735,1.0,0.0936398588820832,1.0,0.002880084599014232,500,2717,ok,smoothed_from_prev
15,1,13,Percent,S15_Pamela Anderson,0.2025111381125962,1.0,0.04749200551290292,1.0,0.005250681940588503,500,2469,ok,initial
15,2,12,Percent,S15_Joey Fatone,0.08445945945945946,1.0,0.0536874654053235,1.0,0.001416521871755061,500,5920,ok,smoothed_from_prev
15,3,11,Percent,S15_Drew Lachey;S15_Helio Castroneves,0.02448100274187231,1.0,0.05946503620704713,1.0,0.002273760586608664,500,20424,ok,smoothed_from_prev
15,4,9,Percent,S15_Bristol Palin,0.10996261271167802,1.0,0.06480474174770778,1.0,0.0005603905763772454,500,4547,ok,smoothed_from_prev
15,5,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
15,6,8,Percent,S15_Sabrina Bryan,0.06961849067112225,1.0,0.05995015983553134,1.0,0.00045149246638442886,500,7182,ok,smoothed_from_prev
15,7,7,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
15,8,7,Percent,S15_Gilles Marini;S15_Kirstie Alley,0.06384065372829417,1.0,0.07406718255404371,1.0,0.010687631832214606,500,7832,ok,smoothed_from_prev
15,9,5,Percent,S15_Apolo Anton Ohno;S15_Emmitt Smith,0.10080645161290322,1.0,0.08863341559839288,1.0,0.0030321234830252286,500,4960,ok,smoothed_from_prev
16,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
16,2,12,Percent,S16_Dorothy Hamill,0.209819555182543,1.0,0.06120629143507589,1.0,0.012433617731874014,500,2383,ok,smoothed_from_prev
16,3,11,Percent,S16_Wynonna Judd,0.27917364600781686,1.0,0.06173170784274498,1.0,0.00698137579164021,500,1791,ok,smoothed_from_prev
16,4,10,Percent,S16_Lisa Vanderpump,0.18115942028985507,1.0,0.06362027955276656,1.0,0.013574851056380233,500,2760,ok,smoothed_from_prev
16,5,9,Percent,S16_D. L. Hughley,0.18037518037518038,1.0,0.06558021490892826,1.0,0.012516733661931762,500,2772,ok,smoothed_from_prev
16,6,8,Percent,S16_Victor Ortiz,0.18532246108228317,1.0,0.07148998854588373,1.0,0.012108717567337668,500,2698,ok,smoothed_from_prev
16,7,7,Percent,S16_Andy Dick,0.35014005602240894,1.0,0.09395545314591333,1.0,0.0002351703210501377,500,1428,ok,smoothed_from_prev
16,8,6,Percent,S16_Sean Lowe,0.2785515320334262,1.0,0.09016051471548014,1.0,0.009022792180591432,500,1795,ok,smoothed_from_prev
16,9,5,Percent,S16_Ingo Rademacher,0.22202486678507993,1.0,0.08642900592156805,1.0,0.001793381976403663,500,2252,ok,smoothed_from_prev
17,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
17,2,12,Percent,S17_Keyshawn Johnson,0.17123287671232876,1.0,0.05933393903759192,1.0,0.0008580274767108764,500,2920,ok,smoothed_from_prev
17,3,11,Percent,S17_Bill Nye,0.2079866888519135,1.0,0.05919069823274717,1.0,0.015066128730153894,500,2404,ok,smoothed_from_prev
17,4,10,Percent,S17_Valerie Harper,0.1867762420620097,1.0,0.06830051591700906,1.0,0.003303229074394509,500,2677,ok,smoothed_from_prev
17,5,9,Percent,S17_Christina Milian,0.06333122229259025,1.0,0.05923963187271902,1.0,0.010322603539810099,500,7895,ok,smoothed_from_prev
17,6,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
17,7,8,Percent,"S17_Nicole ""Snooki"" Polizzi",0.14916467780429593,1.0,0.0695498140619053,1.0,0.0010448514852086088,500,3352,ok,smoothed_from_prev
17,8,7,Percent,S17_Brant Daugherty,0.14806040864672787,1.0,0.07056551609163483,1.0,0.009426562056987053,500,3377,ok,smoothed_from_prev
17,9,6,Percent,S17_Elizabeth Berkley Lauren,0.11407711613050422,1.0,0.07373352800773025,1.0,0.0020894677398335393,500,4383,ok,smoothed_from_prev
17,10,5,Percent,S17_Leah Remini,0.30599755201958384,1.0,0.08814732011166215,1.0,0.0010518643632003721,500,1634,ok,smoothed_from_prev
18,1,12,Percent,S18_Diana Nyad,0.16733601070950468,1.0,0.04332507482509873,1.0,0.005701314791825396,500,2988,ok,initial
18,2,11,Percent,S18_Billy Dee Williams;S18_Sean Avery,0.0511352014726938,1.0,0.058905205804832717,1.0,0.019724979012151506,500,9778,ok,smoothed_from_prev
18,3,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,4,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,5,9,Percent,S18_Cody Simpson,0.11775788977861516,1.0,0.0653495718685575,1.0,0.0004968528929903682,500,4246,ok,smoothed_from_prev
18,6,8,Percent,S18_Drew Carey,0.103498240529911,1.0,0.07142013240832296,1.0,0.010178251745078443,500,4831,ok,smoothed_from_prev
18,7,7,Percent,S18_NeNe Leakes,0.1669449081803005,1.0,0.07821221189908856,1.0,0.00013480903450757697,500,2995,ok,smoothed_from_prev
18,8,6,Percent,S18_Danica McKellar,0.16350555918901244,1.0,0.07803053543289884,1.0,0.002274039658216098,500,3058,ok,smoothed_from_prev
18,9,5,Percent,S18_Charlie White,0.20885547201336674,1.0,0.0884916696468579,1.0,0.012652883144789517,500,2394,ok,smoothed_from_prev
19,1,13,Percent,S19_Lolo Jones,0.17838030681412773,1.0,0.04276307615499053,1.0,0.0039060486196762084,500,2803,ok,initial
19,2,12,Percent,S19_Tavis Smiley,0.11953143676786995,1.0,0.054945334850922234,1.0,0.0009301442233367319,500,4183,ok,smoothed_from_prev
19,3,11,Percent,S19_Randy Couture,0.18932222642938282,1.0,0.06634666469720696,1.0,0.002092508490883077,500,2641,ok,smoothed_from_prev
19,4,10,Percent,S19_Betsey Johnson,0.08340283569641367,1.0,0.055286784469664035,1.0,0.012880427521505283,500,5995,ok,smoothed_from_prev
19,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
19,6,9,Percent,S19_Jonathan Bennett,0.07312079555425563,1.0,0.05844015012052639,1.0,0.00483322031724448,500,6838,ok,smoothed_from_prev
19,7,8,Percent,S19_Antonio Sabato Jr.,0.11251125112511251,1.0,0.05915518989273422,1.0,0.0014802735625912833,500,4444,ok,smoothed_from_prev
19,8,7,Percent,S19_Michael Waltrip,0.2513826043237808,1.0,0.08092829122649098,1.0,0.009916610450507957,500,1989,ok,smoothed_from_prev
19,9,6,Percent,S19_Lea Thompson,0.14916467780429593,1.0,0.0807871813372385,1.0,0.0045450837487883144,500,3352,ok,smoothed_from_prev
19,10,5,Percent,S19_Tommy Chong,0.12706480304955528,1.0,0.08527800303989963,1.0,0.01720534098087856,500,3935,ok,smoothed_from_prev
20,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
20,2,12,Percent,S20_Redfoo,0.0502209722780233,1.0,0.04677704096905727,1.0,0.0073453966790281155,500,9956,ok,smoothed_from_prev
20,3,11,Percent,S20_Charlotte McKinney,0.1887504718761797,1.0,0.06473037875700627,1.0,0.012615476875862036,500,2649,ok,smoothed_from_prev
20,4,10,Percent,S20_Michael Sam,0.09769441187964048,1.0,0.06189782252039394,1.0,0.008255315966443494,500,5118,ok,smoothed_from_prev
20,5,9,Percent,S20_Suzanne Somers,0.11798017932987258,1.0,0.05843790881606262,1.0,0.014303238264287088,500,4238,ok,smoothed_from_prev
20,6,8,Percent,S20_Patti LaBelle,0.07702973347712216,1.0,0.06567660565497119,1.0,0.005598566141870237,500,6491,ok,smoothed_from_prev
20,7,7,Percent,S20_Willow Shields,0.13966480446927373,1.0,0.07302395392178948,1.0,0.0029004524081344685,500,3580,ok,smoothed_from_prev
20,8,6,Percent,S20_Chris Soules;S20_Robert Herjavec,0.06209637357178341,1.0,0.08091123634947495,1.0,0.006620945330574557,500,8052,ok,smoothed_from_prev
20,9,4,Percent,S20_Nastia Liukin,0.24342745861733203,1.0,0.09360240232424638,1.0,0.006450980633553205,500,2054,ok,smoothed_from_prev
21,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
21,2,13,Percent,S21_Chaka Khan;S21_Kim Zolciak-Biermann;S21_Victor Espinoza,0.016303107372265153,1.0,0.056679623183585354,1.0,0.0018125044687708758,500,30669,ok,smoothed_from_prev
21,3,10,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,4,10,Percent,S21_Gary Busey,0.22779043280182232,1.0,0.06817485920102229,1.0,0.005048400690746552,500,2195,ok,smoothed_from_prev
21,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,6,9,Percent,S21_Paula Deen,0.17946877243359655,1.0,0.060845921194938146,1.0,0.017823422579240883,500,2786,ok,smoothed_from_prev
21,7,8,Percent,S21_Hayes Grier,0.13238019592268996,1.0,0.06678713058552513,1.0,0.005095014136105663,500,3777,ok,smoothed_from_prev
21,8,7,Percent,S21_Andy Grammer,0.2672367717797969,1.0,0.07820166724421845,1.0,0.0007445827622139523,500,1871,ok,smoothed_from_prev
21,9,6,Percent,S21_Alexa PenaVega;S21_Tamar Braxton,0.04274234911950761,1.0,0.07011158045949567,1.0,0.007192509485043741,500,11698,ok,smoothed_from_prev
21,10,4,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
22,2,12,Percent,S22_Geraldo Rivera,0.26055237102657636,1.0,0.05776287482378373,1.0,0.03173295861552081,500,1919,ok,smoothed_from_prev
22,3,11,Percent,S22_Mischa Barton,0.15827793605571383,1.0,0.06516869592055934,1.0,0.0030487602142545422,500,3159,ok,smoothed_from_prev
22,4,10,Percent,S22_Marla Maples,0.13065064018813694,1.0,0.059680093704476855,1.0,0.027595301798508776,500,3827,ok,smoothed_from_prev
22,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,6,9,Percent,S22_Doug Flutie,0.1607200257152041,1.0,0.07047079781542528,1.0,0.0010391188445932342,500,3111,ok,smoothed_from_prev
22,7,8,Percent,S22_Kim Fields;S22_Von Miller,0.028138893578704485,1.0,0.06859155802271022,1.0,0.013382099472611042,500,17769,ok,smoothed_from_prev
22,8,6,Percent,S22_Jodie Sweetin,0.08451656524678837,1.0,0.06643634333730014,1.0,0.01677149061190175,500,5916,ok,smoothed_from_prev
22,9,5,Percent,S22_Antonio Brown;S22_Wanya Morris,0.0622975330176925,1.0,0.08473716271965148,1.0,0.014511935140489651,500,8026,ok,smoothed_from_prev
