season,week,N_active,scheme,elim_set,accept_rate,consistency_mean,margin_mean,consistency_map,margin_map,n_accept,draws,status,prior_source
3,9,3,Percent,S3_Joey Lawrence,0.3306878306878307,1.0,0.21327367117435436,1.0,0.0016430439726526913,500,1512,ok,smoothed_from_prev
4,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
4,2,11,Percent,S4_Paulina Porizkova,0.10412328196584757,1.0,0.08510402279742464,1.0,0.008876001502082564,500,4802,ok,smoothed_from_prev
4,3,10,Percent,S4_Shandi Finnessey,0.10692899914456801,1.0,0.09447486536561822,1.0,0.0017557147543649648,500,4676,ok,smoothed_from_prev
4,4,9,Percent,S4_Leeza Gibbons,0.31705770450221943,1.0,0.11106087767088228,1.0,0.03057284598122567,500,1577,ok,smoothed_from_prev
4,5,8,Percent,S4_Clyde Drexler,0.2296738631143776,1.0,0.12333446611869876,1.0,0.009444804638180093,500,2177,ok,smoothed_from_prev
4,6,7,Percent,S4_Heather Mills,0.1736714136853074,1.0,0.10857288503638671,1.0,0.02870562994604106,500,2879,ok,smoothed_from_prev
4,7,6,Percent,S4_John Ratzenberger,0.09560229445506692,1.0,0.13352538569748934,1.0,0.008150443987583744,500,5230,ok,smoothed_from_prev
4,8,5,Percent,S4_Billy Ray Cyrus,0.16869095816464239,1.0,0.1620570833553323,1.0,0.007782014717029773,500,2964,ok,smoothed_from_prev
4,9,4,Percent,S4_Ian Ziering,0.2604166666666667,1.0,0.1812614311572892,1.0,0.03586845414004752,500,1920,ok,smoothed_from_prev
5,1,12,Percent,S5_Josie Maran,0.37650602409638556,1.0,0.02866226226954688,1.0,0.02835918483898922,500,1328,ok,initial
5,2,11,Percent,S5_Albert Reed,0.08788890841975742,1.0,0.08570267381711051,1.0,0.0003409036189911535,500,5689,ok,smoothed_from_prev
5,3,10,Percent,S5_Wayne Newton,0.14080540692762603,1.0,0.09889471268201014,1.0,0.0019115367155223828,500,3551,ok,smoothed_from_prev
5,4,9,Percent,S5_Floyd Mayweather Jr.,0.16966406515100102,1.0,0.10309542099327729,1.0,0.0037566565774595218,500,2947,ok,smoothed_from_prev
5,5,8,Percent,S5_Mark Cuban,0.15151515151515152,1.0,0.11665213375079059,1.0,0.02114597134813745,500,3300,ok,smoothed_from_prev
5,6,7,Percent,S5_Sabrina Bryan,0.21496130696474636,1.0,0.12562618514015028,1.0,0.057312638588653236,500,2326,ok,smoothed_from_prev
5,7,6,Percent,S5_Jane Seymour,0.13854253255749516,1.0,0.13025282595650306,1.0,0.003828732607197738,500,3609,ok,smoothed_from_prev
5,8,5,Percent,S5_Cameron Mathison,0.19623233908948196,1.0,0.15452805254516533,1.0,0.010166893124242127,500,2548,ok,smoothed_from_prev
5,9,4,Percent,S5_Jennie Garth,0.24594195769798327,1.0,0.16871483327747422,1.0,0.006889605448086034,500,2033,ok,smoothed_from_prev
6,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
6,2,12,Percent,S6_Monica Seles;S6_Penn Jillette,0.08067118425298483,1.0,0.09446267171678958,1.0,0.011974734131261947,500,6198,ok,smoothed_from_prev
6,3,10,Percent,S6_Steve Guttenberg,0.0868357068426537,1.0,0.09536693198192062,1.0,0.010996854385168411,500,5758,ok,smoothed_from_prev
6,4,9,Percent,S6_Adam Carolla,0.2522704339051463,1.0,0.11042339295501173,1.0,0.008695433948733261,500,1982,ok,smoothed_from_prev
6,5,8,Percent,S6_Priscilla Presley,0.20755500207555003,1.0,0.11336990185908016,1.0,0.0004604121649267323,500,2409,ok,smoothed_from_prev
6,6,7,Percent,S6_Marlee Matlin,0.19349845201238391,1.0,0.12457143918775446,1.0,0.004645222128998455,500,2584,ok,smoothed_from_prev
6,7,6,Percent,S6_Shannon Elizabeth,0.1670564650851988,1.0,0.11824140909727895,1.0,0.009985046875034542,500,2993,ok,smoothed_from_prev
6,8,5,Percent,S6_Mario,0.1853911753800519,1.0,0.13144809017424608,1.0,0.017814671914719638,500,2697,ok,smoothed_from_prev
6,9,4,Percent,S6_Marissa Jaret Winokur,0.21891418563922943,1.0,0.17265371656867567,1.0,0.005542006419976542,500,2284,ok,smoothed_from_prev
7,1,13,Percent,S7_Jeffrey Ross;S7_Ted McGinley,0.0829737802854298,1.0,0.02060545679305409,1.0,0.00016498931952627083,500,6026,ok,initial
7,2,11,Percent,S7_Kim Kardashian;S7_Misty May-Treanor,0.024843486037960848,1.0,0.0859719255773558,1.0,0.0020898133202485875,500,20126,ok,smoothed_from_prev
7,3,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
7,4,9,Percent,S7_Rocco DiSpirito,0.18018018018018017,1.0,0.09857281446085847,1.0,0.0006123050000096386,500,2775,ok,smoothed_from_prev
7,5,8,Percent,S7_Toni Braxton,0.18642803877703207,1.0,0.10684913322081613,1.0,0.003769162170895124,500,2682,ok,smoothed_from_prev
7,6,7,Percent,S7_Cloris Leachman,0.2905287623474724,1.0,0.12996117221463405,1.0,0.006896619879665333,500,1721,ok,smoothed_from_prev
7,7,6,Percent,S7_Susan Lucci,0.14245014245014245,1.0,0.12486249078289449,1.0,0.009689370025382948,500,3510,ok,smoothed_from_prev
7,8,5,Percent,S7_Maurice Greene,0.24189646831156264,1.0,0.14240381651070289,1.0,0.0015275661255597095,500,2067,ok,smoothed_from_prev
7,9,4,Percent,S7_Cody Linley,0.26246719160104987,1.0,0.15257713024286018,1.0,0.009308891490540594,500,1905,ok,smoothed_from_prev
8,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
8,2,13,Percent,S8_Belinda Carlisle,0.10974539069359086,1.0,0.07791388668538445,1.0,0.006626591208986857,500,4556,ok,smoothed_from_prev
8,3,12,Percent,S8_Denise Richards,0.24177949709864605,1.0,0.08707426386480166,1.0,0.013146397183652889,500,2068,ok,smoothed_from_prev
8,4,11,Percent,S8_Holly Madison;S8_Steve Wozniak,0.05921364282330649,1.0,0.0975557034493606,1.0,0.01403131638535765,500,8444,ok,smoothed_from_prev
8,5,9,Percent,S8_David Alan Grier,0.11633317822242904,1.0,0.09396685336577068,1.0,0.005604830249996709,500,4298,ok,smoothed_from_prev
8,6,8,Percent,S8_Steve-O,0.14228799089356858,1.0,0.12455280824071469,1.0,0.0009602209540229278,500,3514,ok,smoothed_from_prev
8,7,7,Percent,S8_Lawrence Taylor,0.22055580061755625,1.0,0.1343698590788699,1.0,0.042306044509964946,500,2267,ok,smoothed_from_prev
8,8,6,Percent,S8_Chuck Wicks,0.15518311607697083,1.0,0.1229583311809862,1.0,0.0004144424634114907,500,3222,ok,smoothed_from_prev
8,9,5,Percent,S8_Lil' Kim,0.2553626149131767,1.0,0.1682000222994483,1.0,0.04651763175939866,500,1958,ok,smoothed_from_prev
8,10,4,Percent,S8_Ty Murray,0.2592016588906169,1.0,0.18610930322939034,1.0,0.004082047797894561,500,1929,ok,smoothed_from_prev
9,1,16,Percent,S9_Ashley Hamiliton;S9_Macy Gray,0.0698616738857063,1.0,0.018801572703115332,1.0,0.0025741533986504833,500,7157,ok,initial
9,2,14,Percent,S9_Kathy Ireland,0.15625,1.0,0.0670528228916861,1.0,0.0034086500853261273,500,3200,ok,smoothed_from_prev
9,3,13,Percent,S9_Debi Mazar;S9_Tom DeLay,0.04385580212262082,1.0,0.0797532821997231,1.0,0.003862862362035535,500,11401,ok,smoothed_from_prev
9,4,11,Percent,S9_Chuck Liddell,0.1932740626207963,1.0,0.08836118958383163,1.0,0.01876631427947191,500,2587,ok,smoothed_from_prev
9,5,10,Percent,S9_Natalie Coughlin,0.22361359570661896,1.0,0.08741462455929058,1.0,0.0015837362404341748,500,2236,ok,smoothed_from_prev
9,6,9,Percent,S9_Louie Vito;S9_Melissa Joan Hart,0.04844961240310078,1.0,0.11292566324951445,1.0,0.009132610145302561,500,10320,ok,smoothed_from_prev
9,7,7,Percent,S9_Mark Dacascos;S9_Michael Irvin,0.03159158400202186,1.0,0.121578626716348,1.0,0.011734207784602657,500,15827,ok,smoothed_from_prev
9,8,5,Percent,S9_Aaron Carter,0.2010454362685967,1.0,0.150920504716464,1.0,0.004579472867975887,500,2487,ok,smoothed_from_prev
9,9,4,Percent,S9_Joanna Krupa,0.28360748723766305,1.0,0.1744089593697452,1.0,0.0053071195560592255,500,1763,ok,smoothed_from_prev
10,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
10,2,11,Percent,S10_Shannen Doherty,0.049910161708923935,1.0,0.0813089528242847,1.0,0.010601200136547403,500,10018,ok,smoothed_from_prev
10,3,10,Percent,S10_Buzz Aldrin,0.21570319240724764,1.0,0.10472849251202775,1.0,0.005677523092459905,500,2318,ok,smoothed_from_prev
10,4,9,Percent,S10_Aiden Turner,0.22820629849383842,1.0,0.1077884579798143,1.0,0.012565210720519249,500,2191,ok,smoothed_from_prev
10,5,8,Percent,S10_Kate Gosselin,0.17593244194229415,1.0,0.12189718988229753,1.0,0.020521490091887584,500,2842,ok,smoothed_from_prev
10,6,7,Percent,S10_Jake Pavelka,0.23889154323936931,1.0,0.11263604142221964,1.0,0.005199124532356159,500,2093,ok,smoothed_from_prev
10,7,6,Percent,S10_Pamela Anderson,0.19409937888198758,1.0,0.12900282833190324,1.0,0.036225505361840216,500,2576,ok,smoothed_from_prev
10,8,5,Percent,S10_Niecy Nash,0.23180343069077422,1.0,0.15902831215674784,1.0,0.02234723944678746,500,2157,ok,smoothed_from_prev
10,9,4,Percent,S10_Chad Ochocinco,0.21303792074989347,1.0,0.17703520416939506,1.0,0.0027429937254218606,500,2347,ok,smoothed_from_prev
11,1,12,Percent,S11_David Hasselhoff,0.22665457842248413,1.0,0.025043897830292122,1.0,0.007481662621650287,500,2206,ok,initial
11,2,11,Percent,S11_Michael Bolton,0.37064492216456635,1.0,0.10288981673110109,1.0,0.03812206693295795,500,1349,ok,smoothed_from_prev
11,3,10,Percent,S11_Margaret Cho,0.19179133103183735,1.0,0.10073983573001738,1.0,0.01135425052249181,500,2607,ok,smoothed_from_prev
11,4,9,Percent,S11_The Situation,0.2653927813163482,1.0,0.10665763358549475,1.0,0.020478439864529796,500,1884,ok,smoothed_from_prev
11,5,8,Percent,S11_Florence Henderson,0.11499540018399264,1.0,0.11180635174426465,1.0,0.006031749327287728,500,4348,ok,smoothed_from_prev
11,6,7,Percent,S11_Audrina Patridge,0.1032844453625284,1.0,0.09982369768894159,1.0,0.01179642605100345,500,4841,ok,smoothed_from_prev
11,7,6,Percent,S11_Rick Fox,0.2013693113169553,1.0,0.1279086214117607,1.0,0.001562365157790846,500,2483,ok,smoothed_from_prev
11,8,5,Percent,S11_Kurt Warner,0.19646365422396855,1.0,0.15718246091823795,1.0,0.048772111804932905,500,2545,ok,smoothed_from_prev
11,9,4,Percent,S11_Brandy,0.31565656565656564,1.0,0.17570795310683218,1.0,0.025560556889964448,500,1584,ok,smoothed_from_prev
12,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
12,2,11,Percent,S12_Mike Catherwood,0.1654533421575116,1.0,0.0877993541526114,1.0,0.002599143222203032,500,3022,ok,smoothed_from_prev
12,3,10,Percent,S12_Wendy Williams,0.3201024327784891,1.0,0.10731174961211351,1.0,0.0013753359198324655,500,1562,ok,smoothed_from_prev
12,4,9,Percent,S12_Sugar Ray Leonard,0.15064778547755348,1.0,0.10754561915517999,1.0,0.004022886383073188,500,3319,ok,smoothed_from_prev
12,5,8,Percent,S12_Petra Nemcova,0.14184397163120568,1.0,0.11401441612371438,1.0,0.000896872978675467,500,3525,ok,smoothed_from_prev
12,6,7,Percent,S12_Chris Jericho,0.2660989888238425,1.0,0.13162459552432534,1.0,0.0020369893638913505,500,1879,ok,smoothed_from_prev
12,7,6,Percent,S12_Kendra Wilkinson,0.12603982858583312,1.0,0.1296743506957021,1.0,0.002293458362539247,500,3967,ok,smoothed_from_prev
12,8,5,Percent,S12_Romeo,0.18601190476190477,1.0,0.15740542993848694,1.0,0.0031486293029396317,500,2688,ok,smoothed_from_prev
12,9,4,Percent,S12_Ralph Macchio,0.28735632183908044,1.0,0.19269658324533212,1.0,0.0038399019774594256,500,1740,ok,smoothed_from_prev
13,1,12,Percent,S13_Metta World Peace (Ron),0.30175015087507545,1.0,0.02548138477789383,1.0,0.0029510937132658233,500,1657,ok,initial
13,2,11,Percent,S13_Elisabetta Canalis,0.0535503909178537,1.0,0.08292472273647614,1.0,0.0013905680124440545,500,9337,ok,smoothed_from_prev
13,3,10,Percent,S13_Kristin Cavallari,0.10902747492368077,1.0,0.08880892531948129,1.0,0.007117298481004619,500,4586,ok,smoothed_from_prev
13,4,9,Percent,S13_Chynna Phillips,0.2696871628910464,1.0,0.10503873746455666,1.0,0.025943343094185847,500,1854,ok,smoothed_from_prev
13,5,8,Percent,S13_Carson Kressley,0.22371364653243847,1.0,0.11018378131077691,1.0,0.02250224536804496,500,2235,ok,smoothed_from_prev
13,6,7,Percent,S13_Chaz Bono,0.16960651289009498,1.0,0.13106121933423617,1.0,0.0040219719254313,500,2948,ok,smoothed_from_prev
13,7,6,Percent,S13_David Arquette,0.19142419601837674,1.0,0.12219526101680828,1.0,0.01104190303070579,500,2612,ok,smoothed_from_prev
13,8,5,Percent,S13_Nancy Grace,0.17513134851138354,1.0,0.14558988114718785,1.0,0.012224598963864297,500,2855,ok,smoothed_from_prev
13,9,4,Percent,S13_Hope Solo,0.3225806451612903,1.0,0.1776925375089441,1.0,0.004631379189161011,500,1550,ok,smoothed_from_prev
14,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
14,2,12,Percent,S14_Martina Navratilova,0.2771618625277162,1.0,0.08684461012788444,1.0,0.014681689752891802,500,1804,ok,smoothed_from_prev
14,3,11,Percent,S14_Jack Wagner,0.12121212121212122,1.0,0.08545241854382538,1.0,0.005239612911365724,500,4125,ok,smoothed_from_prev
14,4,10,Percent,S14_Sherri Sheperd,0.1444669170759896,1.0,0.0925959742497687,1.0,0.002922187166713386,500,3461,ok,smoothed_from_prev
14,5,9,Percent,S14_Gavin DeGraw,0.23696682464454977,1.0,0.10674191877428847,1.0,0.009988388002993759,500,2110,ok,smoothed_from_prev
14,6,8,Percent,S14_Gladys Knight,0.18261504747991233,1.0,0.10954525898686696,1.0,0.007418254632394483,500,2738,ok,smoothed_from_prev
14,7,7,Percent,S14_Jaleel White,0.18382352941176472,1.0,0.11826484311481508,1.0,0.038007866087176295,500,2720,ok,smoothed_from_prev
14,8,6,Percent,S14_Melissa Gilbert;S14_Roshon Fegan,0.046438190768087674,1.0,0.13190713471427146,1.0,0.004238151278817437,500,10767,ok,smoothed_from_prev
14,9,4,Percent,S14_Maria Menounos,0.17686593562079944,1.0,0.16368710510342988,1.0,0.005165958411539107,500,2827,ok,smoothed_from_prev
15,1,13,Percent,S15_Pamela Anderson,0.29691211401425177,1.0,0.026344396724615693,1.0,0.014724665086092076,500,1684,ok,initial
15,2,12,Percent,S15_Joey Fatone,0.08413259296651522,1.0,0.07981661823717123,1.0,0.0019430126565443684,500,5943,ok,smoothed_from_prev
15,3,11,Percent,S15_Drew Lachey;S15_Helio Castroneves,0.025247424762674206,1.0,0.08559560260347104,1.0,0.0006111388713635896,500,19804,ok,smoothed_from_prev
15,4,9,Percent,S15_Bristol Palin,0.10615711252653928,1.0,0.10466429901546147,1.0,0.0044131653111570135,500,4710,ok,smoothed_from_prev
15,5,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
15,6,8,Percent,S15_Sabrina Bryan,0.08039877793857533,1.0,0.09314659171358078,1.0,0.0004990894160502302,500,6219,ok,smoothed_from_prev
15,7,7,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
15,8,7,Percent,S15_Gilles Marini;S15_Kirstie Alley,0.04584632312488538,1.0,0.12072021835231106,1.0,0.005386543776820241,500,10906,ok,smoothed_from_prev
15,9,5,Percent,S15_Apolo Anton Ohno;S15_Emmitt Smith,0.10521885521885523,1.0,0.1544358135609778,1.0,0.006756359786242783,500,4752,ok,smoothed_from_prev
16,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
16,2,12,Percent,S16_Dorothy Hamill,0.24425989252564728,1.0,0.08667839371357747,1.0,0.014593520748484017,500,2047,ok,smoothed_from_prev
16,3,11,Percent,S16_Wynonna Judd,0.3107520198881293,1.0,0.09827152598010706,1.0,0.027550401107924366,500,1609,ok,smoothed_from_prev
16,4,10,Percent,S16_Lisa Vanderpump,0.1736111111111111,1.0,0.09569626071835906,1.0,0.02326641049115978,500,2880,ok,smoothed_from_prev
16,5,9,Percent,S16_D. L. Hughley,0.19700551615445233,1.0,0.10725228934402883,1.0,0.0046241912313664535,500,2538,ok,smoothed_from_prev
16,6,8,Percent,S16_Victor Ortiz,0.1529051987767584,1.0,0.1140674514590721,1.0,0.025078007151544845,500,3270,ok,smoothed_from_prev
16,7,7,Percent,S16_Andy Dick,0.27472527472527475,1.0,0.13972506056970307,1.0,0.02057053770537956,500,1820,ok,smoothed_from_prev
16,8,6,Percent,S16_Sean Lowe,0.2400384061449832,1.0,0.13712437871309563,1.0,0.005405762225736521,500,2083,ok,smoothed_from_prev
16,9,5,Percent,S16_Ingo Rademacher,0.1558117793705204,1.0,0.15412631892910772,1.0,0.030964169170035638,500,3209,ok,smoothed_from_prev
17,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
17,2,12,Percent,S17_Keyshawn Johnson,0.2204585537918871,1.0,0.08749615885190792,1.0,0.00623333719365865,500,2268,ok,smoothed_from_prev
17,3,11,Percent,S17_Bill Nye,0.24061597690086622,1.0,0.10502733794212697,1.0,0.008277617935863207,500,2078,ok,smoothed_from_prev
17,4,10,Percent,S17_Valerie Harper,0.15060240963855423,1.0,0.09194608973472737,1.0,0.002384350627902168,500,3320,ok,smoothed_from_prev
17,5,9,Percent,S17_Christina Milian,0.058200442323361655,1.0,0.0933329627479329,1.0,0.014117789124429292,500,8591,ok,smoothed_from_prev
17,6,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
17,7,8,Percent,"S17_Nicole ""Snooki"" Polizzi",0.1502403846153846,1.0,0.10496957259679074,1.0,0.001381455652546576,500,3328,ok,smoothed_from_prev
17,8,7,Percent,S17_Brant Daugherty,0.17599436818021824,1.0,0.11182861355961654,1.0,2.1196433369646828e-05,500,2841,ok,smoothed_from_prev
17,9,6,Percent,S17_Elizabeth Berkley Lauren,0.0862217623728229,1.0,0.11748994453710501,1.0,0.014370123459976625,500,5799,ok,smoothed_from_prev
17,10,5,Percent,S17_Leah Remini,0.249500998003992,1.0,0.15020629411950215,1.0,0.0005545972048610626,500,2004,ok,smoothed_from_prev
18,1,12,Percent,S18_Diana Nyad,0.18635855385762207,1.0,0.020470770978460978,1.0,0.005044301278692709,500,2683,ok,initial
18,2,11,Percent,S18_Billy Dee Williams;S18_Sean Avery,0.05796429399489914,1.0,0.09812002593833859,1.0,0.006791696006174325,500,8626,ok,smoothed_from_prev
18,3,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,4,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,5,9,Percent,S18_Cody Simpson,0.15817779183802594,1.0,0.09865949466731533,1.0,0.007078449492543215,500,3161,ok,smoothed_from_prev
18,6,8,Percent,S18_Drew Carey,0.12221950623319482,1.0,0.10715994538856194,1.0,0.012449667540774506,500,4091,ok,smoothed_from_prev
18,7,7,Percent,S18_NeNe Leakes,0.12626262626262627,1.0,0.1256160135031858,1.0,0.0014402532897215825,500,3960,ok,smoothed_from_prev
18,8,6,Percent,S18_Danica McKellar,0.13312034078807242,1.0,0.1362494624026244,1.0,0.017663465014686963,500,3756,ok,smoothed_from_prev
18,9,5,Percent,S18_Charlie White,0.24727992087042533,1.0,0.15814305296446268,1.0,0.007311603544981171,500,2022,ok,smoothed_from_prev
19,1,13,Percent,S19_Lolo Jones,0.242600679281902,1.0,0.020668919892718893,1.0,0.012018460711315418,500,2061,ok,initial
19,2,12,Percent,S19_Tavis Smiley,0.12603982858583312,1.0,0.07900972149651231,1.0,0.005879483617994299,500,3967,ok,smoothed_from_prev
19,3,11,Percent,S19_Randy Couture,0.25497195308516063,1.0,0.09499751078695468,1.0,0.015405227961995574,500,1961,ok,smoothed_from_prev
19,4,10,Percent,S19_Betsey Johnson,0.09844457570387871,1.0,0.09375687947903615,1.0,0.014036246589570242,500,5079,ok,smoothed_from_prev
19,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
19,6,9,Percent,S19_Jonathan Bennett,0.05583472920156337,1.0,0.08487253674245765,1.0,0.001362385410978384,500,8955,ok,smoothed_from_prev
19,7,8,Percent,S19_Antonio Sabato Jr.,0.1228803145736053,1.0,0.10570753959975626,1.0,0.0060589945265634715,500,4069,ok,smoothed_from_prev
19,8,7,Percent,S19_Michael Waltrip,0.19402405898331393,1.0,0.1352979958748395,1.0,0.016087191287640107,500,2577,ok,smoothed_from_prev
19,9,6,Percent,S19_Lea Thompson,0.17661603673613563,1.0,0.1381184017756148,1.0,0.03262686446145269,500,2831,ok,smoothed_from_prev
19,10,5,Percent,S19_Tommy Chong,0.1539882968894364,1.0,0.1549915710269812,1.0,0.007362366471307724,500,3247,ok,smoothed_from_prev
20,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
20,2,12,Percent,S20_Redfoo,0.029735355337496282,1.0,0.07113997752230154,1.0,0.0031775093643044705,500,16815,ok,smoothed_from_prev
20,3,11,Percent,S20_Charlotte McKinney,0.19305019305019305,1.0,0.09529223778390157,1.0,0.001447410559836132,500,2590,ok,smoothed_from_prev
20,4,10,Percent,S20_Michael Sam,0.13939224979091164,1.0,0.08210629133199274,1.0,0.005510524208963752,500,3587,ok,smoothed_from_prev
20,5,9,Percent,S20_Suzanne Somers,0.10907504363001745,1.0,0.09586217597146521,1.0,0.010097771629368812,500,4584,ok,smoothed_from_prev
20,6,8,Percent,S20_Patti LaBelle,0.08153946510110893,1.0,0.09072021806086042,1.0,0.011212958574903037,500,6132,ok,smoothed_from_prev
20,7,7,Percent,S20_Willow Shields,0.14484356894553882,1.0,0.09928443505376211,1.0,0.006310846237663786,500,3452,ok,smoothed_from_prev
20,8,6,Percent,S20_Chris Soules;S20_Robert Herjavec,0.042265426880811495,1.0,0.13996724464138513,1.0,0.01654946048844197,500,11830,ok,smoothed_from_prev
20,9,4,Percent,S20_Nastia Liukin,0.2963841138114997,1.0,0.17480995410095423,1.0,0.03057992850848945,500,1687,ok,smoothed_from_prev
21,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
21,2,13,Percent,S21_Chaka Khan;S21_Kim Zolciak-Biermann;S21_Victor Espinoza,0.020139364401659483,1.0,0.09281019058485912,1.0,0.005838406256280085,500,24827,ok,smoothed_from_prev
21,3,10,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,4,10,Percent,S21_Gary Busey,0.24437927663734116,1.0,0.10130898857777952,1.0,0.012522675180422646,500,2046,ok,smoothed_from_prev
21,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,6,9,Percent,S21_Paula Deen,0.23441162681669012,1.0,0.11199541975898819,1.0,0.010609288949837398,500,2133,ok,smoothed_from_prev
21,7,8,Percent,S21_Hayes Grier,0.1148105625717566,1.0,0.10739473094502158,1.0,0.006981701329083212,500,4355,ok,smoothed_from_prev
21,8,7,Percent,S21_Andy Grammer,0.2518891687657431,1.0,0.12998195612084446,1.0,0.0257040753849829,500,1985,ok,smoothed_from_prev
21,9,6,Percent,S21_Alexa PenaVega;S21_Tamar Braxton,0.056902241948332766,1.0,0.1365582407196524,1.0,0.009181113477769676,500,8787,ok,smoothed_from_prev
21,10,4,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
22,2,12,Percent,S22_Geraldo Rivera,0.35385704175513094,1.0,0.09104052850520755,1.0,0.01970291416247351,500,1413,ok,smoothed_from_prev
22,3,11,Percent,S22_Mischa Barton,0.18142235123367198,1.0,0.09463161350531468,1.0,0.0017983551771659084,500,2756,ok,smoothed_from_prev
22,4,10,Percent,S22_Marla Maples,0.16458196181698487,1.0,0.09683644747119481,1.0,0.018031661426591045,500,3038,ok,smoothed_from_prev
22,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,6,9,Percent,S22_Doug Flutie,0.15299877600979192,1.0,0.102035422198935,1.0,0.00508818752352555,500,3268,ok,smoothed_from_prev
22,7,8,Percent,S22_Kim Fields;S22_Von Miller,0.04047272138578598,1.0,0.11380627766026277,1.0,0.005825687297068782,500,12354,ok,smoothed_from_prev
22,8,6,Percent,S22_Jodie Sweetin,0.08647526807333103,1.0,0.12360845229284262,1.0,0.005604393482763814,500,5782,ok,smoothed_from_prev
22,9,5,Percent,S22_Antonio Brown;S22_Wanya Morris,0.07075137965190322,1.0,0.1492006481127094,1.0,0.0032889485928316864,500,7067,ok,smoothed_from_prev
