season,week,N_active,scheme,elim_set,accept_rate,consistency_mean,margin_mean,consistency_map,margin_map,n_accept,draws,status,prior_source
16,2,12,Percent,S16_Dorothy Hamill,0.27502750275027504,1.0,0.03800248775093698,1.0,0.008266921429825574,500,1818,ok,smoothed_from_prev
16,3,11,Percent,S16_Wynonna Judd,0.2853881278538813,1.0,0.03671814639183463,1.0,0.020508890885077208,500,1752,ok,smoothed_from_prev
16,4,10,Percent,S16_Lisa Vanderpump,0.24390243902439024,1.0,0.041191252624978025,1.0,0.008758969903583852,500,2050,ok,smoothed_from_prev
16,5,9,Percent,S16_D. L. Hughley,0.2721829069134458,1.0,0.03870464349628783,1.0,0.020815810899507542,500,1837,ok,smoothed_from_prev
16,6,8,Percent,S16_Victor Ortiz,0.2068680182043856,1.0,0.04356463982251599,1.0,0.004310411963186989,500,2417,ok,smoothed_from_prev
16,7,7,Percent,S16_Andy Dick,0.509683995922528,1.0,0.0577859688235291,1.0,0.01777981311153709,500,981,ok,smoothed_from_prev
16,8,6,Percent,S16_Sean Lowe,0.37037037037037035,1.0,0.05907105847872396,1.0,0.004948724361549195,500,1350,ok,smoothed_from_prev
16,9,5,Percent,S16_Ingo Rademacher,0.20755500207555003,1.0,0.04876365515698522,1.0,0.008142911848929346,500,2409,ok,smoothed_from_prev
17,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
17,2,12,Percent,S17_Keyshawn Johnson,0.17433751743375175,1.0,0.03349456737574902,1.0,0.00032438150561464596,500,2868,ok,smoothed_from_prev
17,3,11,Percent,S17_Bill Nye,0.27129679869777534,1.0,0.03651786571917895,1.0,0.01109711571717939,500,1843,ok,smoothed_from_prev
17,4,10,Percent,S17_Valerie Harper,0.16644474034620507,1.0,0.03796055567412279,1.0,0.006101313383049478,500,3004,ok,smoothed_from_prev
17,5,9,Percent,S17_Christina Milian,0.05144562197756971,1.0,0.031858563500309744,1.0,0.0025798648427359794,500,9719,ok,smoothed_from_prev
17,6,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
17,7,8,Percent,"S17_Nicole ""Snooki"" Polizzi",0.1148105625717566,1.0,0.040593223682351576,1.0,0.0027232483142271002,500,4355,ok,smoothed_from_prev
17,8,7,Percent,S17_Brant Daugherty,0.17787264318747775,1.0,0.04156670482546257,1.0,0.007515906703406794,500,2811,ok,smoothed_from_prev
17,9,6,Percent,S17_Elizabeth Berkley Lauren,0.0710833096388968,1.0,0.04251712243845773,1.0,0.004926136171385043,500,7034,ok,smoothed_from_prev
17,10,5,Percent,S17_Leah Remini,0.3469812630117974,1.0,0.058145596904959185,1.0,0.007226958972204489,500,1441,ok,smoothed_from_prev
18,1,12,Percent,S18_Diana Nyad,0.16733601070950468,1.0,0.04332507482509873,1.0,0.005701314791825396,500,2988,ok,initial
18,2,11,Percent,S18_Billy Dee Williams;S18_Sean Avery,0.06430041152263374,1.0,0.03629310869513458,1.0,0.0009280520087002198,500,7776,ok,smoothed_from_prev
18,3,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,4,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,5,9,Percent,S18_Cody Simpson,0.12450199203187251,1.0,0.03591193352482436,1.0,0.0034684348977001567,500,4016,ok,smoothed_from_prev
18,6,8,Percent,S18_Drew Carey,0.12065637065637065,1.0,0.043710160764664274,1.0,0.0076316898998743665,500,4144,ok,smoothed_from_prev
18,7,7,Percent,S18_NeNe Leakes,0.16627868307283006,1.0,0.04545677066952991,1.0,0.0014580181117777036,500,3007,ok,smoothed_from_prev
18,8,6,Percent,S18_Danica McKellar,0.14128284826222096,1.0,0.0472812177101376,1.0,0.01176858273678838,500,3539,ok,smoothed_from_prev
18,9,5,Percent,S18_Charlie White,0.27624309392265195,1.0,0.055877055728797864,1.0,0.0023913183897711354,500,1810,ok,smoothed_from_prev
19,1,13,Percent,S19_Lolo Jones,0.17838030681412773,1.0,0.04276307615499053,1.0,0.0039060486196762084,500,2803,ok,initial
19,2,12,Percent,S19_Tavis Smiley,0.10582010582010581,1.0,0.03311268498922321,1.0,0.003718390906536584,500,4725,ok,smoothed_from_prev
19,3,11,Percent,S19_Randy Couture,0.2506265664160401,1.0,0.04134099871791863,1.0,0.008755241146862214,500,1995,ok,smoothed_from_prev
19,4,10,Percent,S19_Betsey Johnson,0.08165931732810713,1.0,0.03211007204523078,1.0,0.00520457015137249,500,6123,ok,smoothed_from_prev
19,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
19,6,9,Percent,S19_Jonathan Bennett,0.05511463844797178,1.0,0.03856367799616062,1.0,0.007689552867967908,500,9072,ok,smoothed_from_prev
19,7,8,Percent,S19_Antonio Sabato Jr.,0.13408420488066505,1.0,0.03816719778239186,1.0,0.0014482448830462902,500,3729,ok,smoothed_from_prev
19,8,7,Percent,S19_Michael Waltrip,0.352112676056338,1.0,0.05006752502644604,1.0,0.011881646531827994,500,1420,ok,smoothed_from_prev
19,9,6,Percent,S19_Lea Thompson,0.1310272536687631,1.0,0.045008292424095764,1.0,0.00420105900467721,500,3816,ok,smoothed_from_prev
19,10,5,Percent,S19_Tommy Chong,0.2039151712887439,1.0,0.0569924693212997,1.0,0.005884345484305109,500,2452,ok,smoothed_from_prev
20,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
20,2,12,Percent,S20_Redfoo,0.04510599909788002,1.0,0.02692029374544677,1.0,0.00583095667611469,500,11085,ok,smoothed_from_prev
20,3,11,Percent,S20_Charlotte McKinney,0.23618327822390175,1.0,0.036733451374393544,1.0,0.008090544843284808,500,2117,ok,smoothed_from_prev
20,4,10,Percent,S20_Michael Sam,0.11030222810500773,1.0,0.03808139143926473,1.0,0.00011356228778422461,500,4533,ok,smoothed_from_prev
20,5,9,Percent,S20_Suzanne Somers,0.11759172154280338,1.0,0.031061555501651766,1.0,0.002300663411356041,500,4252,ok,smoothed_from_prev
20,6,8,Percent,S20_Patti LaBelle,0.06770480704129993,1.0,0.038868516785801,1.0,0.00216383678845683,500,7385,ok,smoothed_from_prev
20,7,7,Percent,S20_Willow Shields,0.13601741022850924,1.0,0.04215588176990093,1.0,0.005853356713347524,500,3676,ok,smoothed_from_prev
20,8,6,Percent,S20_Chris Soules;S20_Robert Herjavec,0.058637269848715846,1.0,0.04776864464060915,1.0,0.0016479541550066257,500,8527,ok,smoothed_from_prev
20,9,4,Percent,S20_Nastia Liukin,0.28653295128939826,1.0,0.049941483842986856,1.0,0.0033519634325746006,500,1745,ok,smoothed_from_prev
21,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
21,2,13,Percent,S21_Chaka Khan;S21_Kim Zolciak-Biermann;S21_Victor Espinoza,0.02172401807438304,1.0,0.03149307720465119,1.0,0.003422966283352119,500,23016,ok,smoothed_from_prev
21,3,10,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,4,10,Percent,S21_Gary Busey,0.29359953024075164,1.0,0.041120025084155964,1.0,0.0006648291930670402,500,1703,ok,smoothed_from_prev
21,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,6,9,Percent,S21_Paula Deen,0.28042624789680315,1.0,0.04394551652290296,1.0,0.007690011975660327,500,1783,ok,smoothed_from_prev
21,7,8,Percent,S21_Hayes Grier,0.11657729074376312,1.0,0.04021645463881046,1.0,0.003576707396669515,500,4289,ok,smoothed_from_prev
21,8,7,Percent,S21_Andy Grammer,0.33003300330033003,1.0,0.05176348266207109,1.0,0.009176432900175613,500,1515,ok,smoothed_from_prev
21,9,6,Percent,S21_Alexa PenaVega;S21_Tamar Braxton,0.05047445992327882,1.0,0.04148043015732111,1.0,0.0005867046285786826,500,9906,ok,smoothed_from_prev
21,10,4,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
22,2,12,Percent,S22_Geraldo Rivera,0.33579583613163194,1.0,0.034821828586207054,1.0,0.0028592256667085425,500,1489,ok,smoothed_from_prev
22,3,11,Percent,S22_Mischa Barton,0.19357336430507163,1.0,0.04008435948357644,1.0,0.014167916373723,500,2583,ok,smoothed_from_prev
22,4,10,Percent,S22_Marla Maples,0.17247326664367024,1.0,0.035657372833420825,1.0,0.012003453794469987,500,2899,ok,smoothed_from_prev
22,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,6,9,Percent,S22_Doug Flutie,0.1616553507921112,1.0,0.041315799955478766,1.0,0.013024496271742236,500,3093,ok,smoothed_from_prev
22,7,8,Percent,S22_Kim Fields;S22_Von Miller,0.037321788460103006,1.0,0.04349970530866096,1.0,0.006266821676747636,500,13397,ok,smoothed_from_prev
22,8,6,Percent,S22_Jodie Sweetin,0.05487269534679543,1.0,0.0366161984040575,1.0,0.002465148958701091,500,9112,ok,smoothed_from_prev
22,9,5,Percent,S22_Antonio Brown;S22_Wanya Morris,0.05860290670417253,1.0,0.0446300948773628,1.0,0.0013020311784322502,500,8532,ok,smoothed_from_prev
