season,week,N_active,scheme,elim_set,accept_rate,consistency_mean,margin_mean,consistency_map,margin_map,n_accept,draws,status,prior_source
4,3,10,Percent,S4_Shandi Finnessey,0.10371292263015972,1.0,0.09235718480371288,1.0,0.00016467755660065642,500,4821,ok,smoothed_from_prev
4,4,9,Percent,S4_Leeza Gibbons,0.25037556334501754,1.0,0.11809590291696001,1.0,0.010049579983318735,500,1997,ok,smoothed_from_prev
4,5,8,Percent,S4_Clyde Drexler,0.244140625,1.0,0.12909585062952517,1.0,0.009504517488716169,500,2048,ok,smoothed_from_prev
4,6,7,Percent,S4_Heather Mills,0.16061676839061997,1.0,0.1144144767940238,1.0,0.009477718417993747,500,3113,ok,smoothed_from_prev
4,7,6,Percent,S4_John Ratzenberger,0.13126804935678657,1.0,0.1297857834546019,1.0,0.0026258048845776982,500,3809,ok,smoothed_from_prev
4,8,5,Percent,S4_Billy Ray Cyrus,0.1688048615800135,1.0,0.1623652642878739,1.0,0.029466307626077992,500,2962,ok,smoothed_from_prev
4,9,4,Percent,S4_Ian Ziering,0.20491803278688525,1.0,0.1787903393107687,1.0,0.00024530489860336013,500,2440,ok,smoothed_from_prev
5,1,12,Percent,S5_Josie Maran,0.24154589371980675,1.0,0.054551853147452006,1.0,0.014937137589418642,500,2070,ok,initial
5,2,11,Percent,S5_Albert Reed,0.08407600470825627,1.0,0.08150956260247397,1.0,0.01189999787706067,500,5947,ok,smoothed_from_prev
5,3,10,Percent,S5_Wayne Newton,0.18162005085361424,1.0,0.10119543344450918,1.0,0.008044896292515591,500,2753,ok,smoothed_from_prev
5,4,9,Percent,S5_Floyd Mayweather Jr.,0.12933264355923435,1.0,0.09970662304895467,1.0,0.0012182030156360352,500,3866,ok,smoothed_from_prev
5,5,8,Percent,S5_Mark Cuban,0.11251125112511251,1.0,0.11132510304593735,1.0,0.01723308058122361,500,4444,ok,smoothed_from_prev
5,6,7,Percent,S5_Sabrina Bryan,0.24826216484607747,1.0,0.11976137071270138,1.0,0.0063970062072473965,500,2014,ok,smoothed_from_prev
5,7,6,Percent,S5_Jane Seymour,0.17568517217146873,1.0,0.11722045174357112,1.0,0.003179164168791049,500,2846,ok,smoothed_from_prev
5,8,5,Percent,S5_Cameron Mathison,0.18712574850299402,1.0,0.13659552221978977,1.0,0.0167515637529827,500,2672,ok,smoothed_from_prev
5,9,4,Percent,S5_Jennie Garth,0.21551724137931033,1.0,0.15813883771675963,1.0,0.0012187902695247055,500,2320,ok,smoothed_from_prev
6,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
6,2,12,Percent,S6_Monica Seles;S6_Penn Jillette,0.08542627712284298,1.0,0.09227150988208448,1.0,0.011159975360752167,500,5853,ok,smoothed_from_prev
6,3,10,Percent,S6_Steve Guttenberg,0.08762705923589205,1.0,0.09376656122293095,1.0,0.003704940019383332,500,5706,ok,smoothed_from_prev
6,4,9,Percent,S6_Adam Carolla,0.2070393374741201,1.0,0.10643179048067652,1.0,0.0050688128948636335,500,2415,ok,smoothed_from_prev
6,5,8,Percent,S6_Priscilla Presley,0.24224806201550386,1.0,0.11565113414158532,1.0,0.00016791750217565182,500,2064,ok,smoothed_from_prev
6,6,7,Percent,S6_Marlee Matlin,0.2376425855513308,1.0,0.11828889726028813,1.0,0.0017444255425978494,500,2104,ok,smoothed_from_prev
6,7,6,Percent,S6_Shannon Elizabeth,0.1438021282714984,1.0,0.10386393575297745,1.0,0.005319945821754435,500,3477,ok,smoothed_from_prev
6,8,5,Percent,S6_Mario,0.14413375612568463,1.0,0.12983430090018994,1.0,0.012688892893729542,500,3469,ok,smoothed_from_prev
6,9,4,Percent,S6_Marissa Jaret Winokur,0.18115942028985507,1.0,0.16188553915610793,1.0,0.00548983209639442,500,2760,ok,smoothed_from_prev
7,1,13,Percent,S7_Jeffrey Ross;S7_Ted McGinley,0.04826254826254826,1.0,0.0415625212165551,1.0,0.004275890045313424,500,10360,ok,initial
7,2,11,Percent,S7_Kim Kardashian;S7_Misty May-Treanor,0.023029800561927133,1.0,0.08782021190370623,1.0,0.0010872282937837013,500,21711,ok,smoothed_from_prev
7,3,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
7,4,9,Percent,S7_Rocco DiSpirito,0.1574307304785894,1.0,0.09759430704998566,1.0,0.016184816859142137,500,3176,ok,smoothed_from_prev
7,5,8,Percent,S7_Toni Braxton,0.1918649270913277,1.0,0.10890450515624728,1.0,0.03393816592969351,500,2606,ok,smoothed_from_prev
7,6,7,Percent,S7_Cloris Leachman,0.28653295128939826,1.0,0.13624121847313653,1.0,0.031587190974495,500,1745,ok,smoothed_from_prev
7,7,6,Percent,S7_Susan Lucci,0.15878056525881232,1.0,0.1214898937930377,1.0,0.009391969075923046,500,3149,ok,smoothed_from_prev
7,8,5,Percent,S7_Maurice Greene,0.17482517482517482,1.0,0.1451565039626913,1.0,0.0037485838389683668,500,2860,ok,smoothed_from_prev
7,9,4,Percent,S7_Cody Linley,0.24271844660194175,1.0,0.1608631674759347,1.0,0.009285837579642131,500,2060,ok,smoothed_from_prev
8,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
8,2,13,Percent,S8_Belinda Carlisle,0.1231830500123183,1.0,0.07668840417229689,1.0,0.009668735879051787,500,4059,ok,smoothed_from_prev
8,3,12,Percent,S8_Denise Richards,0.205761316872428,1.0,0.08591279968455816,1.0,0.01818622725343795,500,2430,ok,smoothed_from_prev
8,4,11,Percent,S8_Holly Madison;S8_Steve Wozniak,0.05956635692161068,1.0,0.10413690920162341,1.0,0.011530124573243636,500,8394,ok,smoothed_from_prev
8,5,9,Percent,S8_David Alan Grier,0.11668611435239207,1.0,0.09311013389592716,1.0,0.007390843294899432,500,4285,ok,smoothed_from_prev
8,6,8,Percent,S8_Steve-O,0.1366120218579235,1.0,0.11938595727124429,1.0,0.015354992810540508,500,3660,ok,smoothed_from_prev
8,7,7,Percent,S8_Lawrence Taylor,0.18076644974692696,1.0,0.12546093895804963,1.0,0.023082119051447914,500,2766,ok,smoothed_from_prev
8,8,6,Percent,S8_Chuck Wicks,0.10488777008600797,1.0,0.12491917247426518,1.0,0.014385233892957372,500,4767,ok,smoothed_from_prev
8,9,5,Percent,S8_Lil' Kim,0.2440214738897023,1.0,0.15815886638671856,1.0,0.018705517298648833,500,2049,ok,smoothed_from_prev
8,10,4,Percent,S8_Ty Murray,0.22381378692927484,1.0,0.1866741943176231,1.0,0.013515386813640229,500,2234,ok,smoothed_from_prev
9,1,16,Percent,S9_Ashley Hamiliton;S9_Macy Gray,0.05059192552868562,1.0,0.0363498570024048,1.0,0.0024650174381525003,500,9883,ok,initial
9,2,14,Percent,S9_Kathy Ireland,0.14920919128618323,1.0,0.0748120020765787,1.0,0.002431884693060639,500,3351,ok,smoothed_from_prev
9,3,13,Percent,S9_Debi Mazar;S9_Tom DeLay,0.03878374185541421,1.0,0.07689465934742307,1.0,0.008307408940508978,500,12892,ok,smoothed_from_prev
9,4,11,Percent,S9_Chuck Liddell,0.17158544955387783,1.0,0.09305370733641714,1.0,0.015967341845759514,500,2914,ok,smoothed_from_prev
9,5,10,Percent,S9_Natalie Coughlin,0.2077274615704196,1.0,0.08309961449925081,1.0,0.015228649451983309,500,2407,ok,smoothed_from_prev
9,6,9,Percent,S9_Louie Vito;S9_Melissa Joan Hart,0.03867275117951891,1.0,0.10226425589296032,1.0,0.004525589404155095,500,12929,ok,smoothed_from_prev
9,7,7,Percent,S9_Mark Dacascos;S9_Michael Irvin,0.025799793601651185,1.0,0.1224717812376766,1.0,0.006180860994244641,500,19380,ok,smoothed_from_prev
9,8,5,Percent,S9_Aaron Carter,0.19731649565903708,1.0,0.15367157400462012,1.0,0.025875797866902195,500,2534,ok,smoothed_from_prev
9,9,4,Percent,S9_Joanna Krupa,0.25201612903225806,1.0,0.17846904017391813,1.0,0.021177419691376265,500,1984,ok,smoothed_from_prev
10,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
10,2,11,Percent,S10_Shannen Doherty,0.06278252134605726,1.0,0.08472192071634013,1.0,0.0008984545645061431,500,7964,ok,smoothed_from_prev
10,3,10,Percent,S10_Buzz Aldrin,0.19076688286913393,1.0,0.10458051636367649,1.0,0.0003224030467761929,500,2621,ok,smoothed_from_prev
10,4,9,Percent,S10_Aiden Turner,0.20449897750511248,1.0,0.10192753009548011,1.0,0.009999188247819216,500,2445,ok,smoothed_from_prev
10,5,8,Percent,S10_Kate Gosselin,0.1853911753800519,1.0,0.11629886044526255,1.0,0.005606130791613567,500,2697,ok,smoothed_from_prev
10,6,7,Percent,S10_Jake Pavelka,0.31746031746031744,1.0,0.11727718519818808,1.0,0.008584422323725915,500,1575,ok,smoothed_from_prev
10,7,6,Percent,S10_Pamela Anderson,0.20894274968658588,1.0,0.12688342910992412,1.0,0.019779342049241366,500,2393,ok,smoothed_from_prev
10,8,5,Percent,S10_Niecy Nash,0.20885547201336674,1.0,0.1640526414434444,1.0,5.8830082379945914e-05,500,2394,ok,smoothed_from_prev
10,9,4,Percent,S10_Chad Ochocinco,0.24319066147859922,1.0,0.183549600360785,1.0,0.002911395875347833,500,2056,ok,smoothed_from_prev
11,1,12,Percent,S11_David Hasselhoff,0.1890359168241966,1.0,0.048738018836516905,1.0,0.01187663197949837,500,2645,ok,initial
11,2,11,Percent,S11_Michael Bolton,0.36764705882352944,1.0,0.1085176702888163,1.0,0.015478825358167275,500,1360,ok,smoothed_from_prev
11,3,10,Percent,S11_Margaret Cho,0.18545994065281898,1.0,0.10030434835918386,1.0,0.007693842926207117,500,2696,ok,smoothed_from_prev
11,4,9,Percent,S11_The Situation,0.2295684113865932,1.0,0.10524232555677902,1.0,0.00011125986212665029,500,2178,ok,smoothed_from_prev
11,5,8,Percent,S11_Florence Henderson,0.1419244961680386,1.0,0.11457691709467843,1.0,0.009883060138821481,500,3523,ok,smoothed_from_prev
11,6,7,Percent,S11_Audrina Patridge,0.10495382031905962,1.0,0.1068936641830125,1.0,0.007709761579420382,500,4764,ok,smoothed_from_prev
11,7,6,Percent,S11_Rick Fox,0.18975332068311196,1.0,0.12336672033312704,1.0,0.011369635552440471,500,2635,ok,smoothed_from_prev
11,8,5,Percent,S11_Kurt Warner,0.23126734505087881,1.0,0.1613742886761561,1.0,0.007432437971669925,500,2162,ok,smoothed_from_prev
11,9,4,Percent,S11_Brandy,0.28360748723766305,1.0,0.17475337093644355,1.0,0.0456175764121729,500,1763,ok,smoothed_from_prev
12,1,11,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
12,2,11,Percent,S12_Mike Catherwood,0.18789928598271327,1.0,0.08985039474251008,1.0,0.005286381941385573,500,2661,ok,smoothed_from_prev
12,3,10,Percent,S12_Wendy Williams,0.2717391304347826,1.0,0.10841316188804977,1.0,0.013081915354291734,500,1840,ok,smoothed_from_prev
12,4,9,Percent,S12_Sugar Ray Leonard,0.13717421124828533,1.0,0.10696451827525673,1.0,0.019210079392736362,500,3645,ok,smoothed_from_prev
12,5,8,Percent,S12_Petra Nemcova,0.17337031900138697,1.0,0.11614364819341078,1.0,0.03267657600253479,500,2884,ok,smoothed_from_prev
12,6,7,Percent,S12_Chris Jericho,0.328515111695138,1.0,0.13753664795203935,1.0,0.06321433135051624,500,1522,ok,smoothed_from_prev
12,7,6,Percent,S12_Kendra Wilkinson,0.1574307304785894,1.0,0.13400505182135541,1.0,0.00766904072732888,500,3176,ok,smoothed_from_prev
12,8,5,Percent,S12_Romeo,0.20161290322580644,1.0,0.1550064440232236,1.0,0.007212334447070312,500,2480,ok,smoothed_from_prev
12,9,4,Percent,S12_Ralph Macchio,0.33400133600534404,1.0,0.19488664196249816,1.0,0.012881449980726212,500,1497,ok,smoothed_from_prev
13,1,12,Percent,S13_Metta World Peace (Ron),0.2117746717492588,1.0,0.05205735912759604,1.0,0.025310952752507374,500,2361,ok,initial
13,2,11,Percent,S13_Elisabetta Canalis,0.048072300740313434,1.0,0.08592377690843638,1.0,0.00307219194991068,500,10401,ok,smoothed_from_prev
13,3,10,Percent,S13_Kristin Cavallari,0.08994423457456377,1.0,0.09192498747755509,1.0,0.004771910153294021,500,5559,ok,smoothed_from_prev
13,4,9,Percent,S13_Chynna Phillips,0.22665457842248413,1.0,0.10634581534995989,1.0,0.013779268494951757,500,2206,ok,smoothed_from_prev
13,5,8,Percent,S13_Carson Kressley,0.18684603886397608,1.0,0.11109734904475962,1.0,0.007013028878336824,500,2676,ok,smoothed_from_prev
13,6,7,Percent,S13_Chaz Bono,0.14265335235378032,1.0,0.12026416231221032,1.0,0.007653468461214674,500,3505,ok,smoothed_from_prev
13,7,6,Percent,S13_David Arquette,0.14920919128618323,1.0,0.11750923818714515,1.0,0.00024724784711549486,500,3351,ok,smoothed_from_prev
13,8,5,Percent,S13_Nancy Grace,0.24425989252564728,1.0,0.17401952728226028,1.0,0.026954440522401757,500,2047,ok,smoothed_from_prev
13,9,4,Percent,S13_Hope Solo,0.303951367781155,1.0,0.16818067642892737,1.0,0.01335601041016532,500,1645,ok,smoothed_from_prev
14,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
14,2,12,Percent,S14_Martina Navratilova,0.2756339581036384,1.0,0.08744393932182286,1.0,0.0035929864919422433,500,1814,ok,smoothed_from_prev
14,3,11,Percent,S14_Jack Wagner,0.11803588290840415,1.0,0.08615802665046327,1.0,0.0025371267842736744,500,4236,ok,smoothed_from_prev
14,4,10,Percent,S14_Sherri Sheperd,0.16414970453053185,1.0,0.0905500035899328,1.0,0.005182432721300825,500,3046,ok,smoothed_from_prev
14,5,9,Percent,S14_Gavin DeGraw,0.26824034334763946,1.0,0.12279983771045215,1.0,0.006979358209707354,500,1864,ok,smoothed_from_prev
14,6,8,Percent,S14_Gladys Knight,0.244140625,1.0,0.11323838696440358,1.0,0.036410152346700364,500,2048,ok,smoothed_from_prev
14,7,7,Percent,S14_Jaleel White,0.15015015015015015,1.0,0.11600193292907318,1.0,0.014187658703610911,500,3330,ok,smoothed_from_prev
14,8,6,Percent,S14_Melissa Gilbert;S14_Roshon Fegan,0.04351988858908521,1.0,0.14158053523205064,1.0,0.01988173615850558,500,11489,ok,smoothed_from_prev
14,9,4,Percent,S14_Maria Menounos,0.2508780732563974,1.0,0.17033471151891472,1.0,0.008666502816834898,500,1993,ok,smoothed_from_prev
15,1,13,Percent,S15_Pamela Anderson,0.2025111381125962,1.0,0.04749200551290292,1.0,0.005250681940588503,500,2469,ok,initial
15,2,12,Percent,S15_Joey Fatone,0.08426019548365352,1.0,0.08211278596980227,1.0,0.0020349622300916137,500,5934,ok,smoothed_from_prev
15,3,11,Percent,S15_Drew Lachey;S15_Helio Castroneves,0.021796939709664762,1.0,0.08768432798263974,1.0,0.00029709190541152286,500,22939,ok,smoothed_from_prev
15,4,9,Percent,S15_Bristol Palin,0.09391435011269722,1.0,0.09864587336016911,1.0,0.0009179840170293607,500,5324,ok,smoothed_from_prev
15,5,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
15,6,8,Percent,S15_Sabrina Bryan,0.09718172983479106,1.0,0.10387444562001716,1.0,0.012658817043240206,500,5145,ok,smoothed_from_prev
15,7,7,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
15,8,7,Percent,S15_Gilles Marini;S15_Kirstie Alley,0.059844404548174746,1.0,0.13057898974473023,1.0,0.0015185460270785711,500,8355,ok,smoothed_from_prev
15,9,5,Percent,S15_Apolo Anton Ohno;S15_Emmitt Smith,0.11420740063956145,1.0,0.16308560775731745,1.0,0.017290104785207427,500,4378,ok,smoothed_from_prev
16,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
16,2,12,Percent,S16_Dorothy Hamill,0.26680896478121663,1.0,0.0887754525072338,1.0,0.011056296465615706,500,1874,ok,smoothed_from_prev
16,3,11,Percent,S16_Wynonna Judd,0.28968713789107764,1.0,0.09756381811413062,1.0,0.037526677672373845,500,1726,ok,smoothed_from_prev
16,4,10,Percent,S16_Lisa Vanderpump,0.17265193370165746,1.0,0.09683661554266344,1.0,0.003819265338220218,500,2896,ok,smoothed_from_prev
16,5,9,Percent,S16_D. L. Hughley,0.19091256204658266,1.0,0.11031007841136874,1.0,0.0019620935456189925,500,2619,ok,smoothed_from_prev
16,6,8,Percent,S16_Victor Ortiz,0.16897600540723218,1.0,0.11298226377765608,1.0,0.0032825767971105257,500,2959,ok,smoothed_from_prev
16,7,7,Percent,S16_Andy Dick,0.2616431187859759,1.0,0.13092269334481932,1.0,0.019573283746841752,500,1911,ok,smoothed_from_prev
16,8,6,Percent,S16_Sean Lowe,0.20096463022508038,1.0,0.15074775949195765,1.0,0.002285127530930686,500,2488,ok,smoothed_from_prev
16,9,5,Percent,S16_Ingo Rademacher,0.17117425539198905,1.0,0.15746706672200927,1.0,0.009257696265702775,500,2921,ok,smoothed_from_prev
17,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
17,2,12,Percent,S17_Keyshawn Johnson,0.1887504718761797,1.0,0.08764033192999601,1.0,0.0016864887044591437,500,2649,ok,smoothed_from_prev
17,3,11,Percent,S17_Bill Nye,0.24271844660194175,1.0,0.09417491282154988,1.0,0.014610219094834953,500,2060,ok,smoothed_from_prev
17,4,10,Percent,S17_Valerie Harper,0.17117425539198905,1.0,0.10347399269511157,1.0,0.007650994426939825,500,2921,ok,smoothed_from_prev
17,5,9,Percent,S17_Christina Milian,0.07695859627520395,1.0,0.09197208971697876,1.0,0.0003808357400786472,500,6497,ok,smoothed_from_prev
17,6,8,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
17,7,8,Percent,"S17_Nicole ""Snooki"" Polizzi",0.1444669170759896,1.0,0.1140249606978064,1.0,0.0010240424023192363,500,3461,ok,smoothed_from_prev
17,8,7,Percent,S17_Brant Daugherty,0.14814814814814814,1.0,0.12006486717730366,1.0,0.010296955049312717,500,3375,ok,smoothed_from_prev
17,9,6,Percent,S17_Elizabeth Berkley Lauren,0.10900370612600828,1.0,0.1211992658822095,1.0,4.3453250149483313e-05,500,4587,ok,smoothed_from_prev
17,10,5,Percent,S17_Leah Remini,0.20678246484698098,1.0,0.1506288501245715,1.0,0.006923021133515284,500,2418,ok,smoothed_from_prev
18,1,12,Percent,S18_Diana Nyad,0.16733601070950468,1.0,0.04332507482509873,1.0,0.005701314791825396,500,2988,ok,initial
18,2,11,Percent,S18_Billy Dee Williams;S18_Sean Avery,0.05869233478107759,1.0,0.09369569396631114,1.0,0.004088205991842647,500,8519,ok,smoothed_from_prev
18,3,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,4,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
18,5,9,Percent,S18_Cody Simpson,0.18754688672168043,1.0,0.10469007935224031,1.0,0.01216221110461349,500,2666,ok,smoothed_from_prev
18,6,8,Percent,S18_Drew Carey,0.14064697609001406,1.0,0.11053110015111947,1.0,0.007363062385615626,500,3555,ok,smoothed_from_prev
18,7,7,Percent,S18_NeNe Leakes,0.164257555847569,1.0,0.1172676781514509,1.0,0.002839859931194011,500,3044,ok,smoothed_from_prev
18,8,6,Percent,S18_Danica McKellar,0.17507002801120447,1.0,0.12177532718966808,1.0,0.04056432072537175,500,2856,ok,smoothed_from_prev
18,9,5,Percent,S18_Charlie White,0.199203187250996,1.0,0.14948487393072485,1.0,0.03731243273305429,500,2510,ok,smoothed_from_prev
19,1,13,Percent,S19_Lolo Jones,0.17838030681412773,1.0,0.04276307615499053,1.0,0.0039060486196762084,500,2803,ok,initial
19,2,12,Percent,S19_Tavis Smiley,0.12379301807378064,1.0,0.08407058301201638,1.0,0.003486959494922434,500,4039,ok,smoothed_from_prev
19,3,11,Percent,S19_Randy Couture,0.2127659574468085,1.0,0.08503744489077018,1.0,0.014967484102200751,500,2350,ok,smoothed_from_prev
19,4,10,Percent,S19_Betsey Johnson,0.11930326890956812,1.0,0.09740169811956731,1.0,0.010260135213676719,500,4191,ok,smoothed_from_prev
19,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
19,6,9,Percent,S19_Jonathan Bennett,0.06414368184733804,1.0,0.08871148698348888,1.0,0.0031455737737468847,500,7795,ok,smoothed_from_prev
19,7,8,Percent,S19_Antonio Sabato Jr.,0.10229132569558101,1.0,0.10275402521940499,1.0,0.002460387224305083,500,4888,ok,smoothed_from_prev
19,8,7,Percent,S19_Michael Waltrip,0.16479894528675015,1.0,0.1224599608219076,1.0,0.01685271102085867,500,3034,ok,smoothed_from_prev
19,9,6,Percent,S19_Lea Thompson,0.21267545725223308,1.0,0.13267211305226484,1.0,0.014238093758274506,500,2351,ok,smoothed_from_prev
19,10,5,Percent,S19_Tommy Chong,0.15590894917368256,1.0,0.16307992003592536,1.0,0.020843750139659722,500,3207,ok,smoothed_from_prev
20,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
20,2,12,Percent,S20_Redfoo,0.03302291790502609,1.0,0.07178089199433536,1.0,0.00013811507236059783,500,15141,ok,smoothed_from_prev
20,3,11,Percent,S20_Charlotte McKinney,0.20466639377814164,1.0,0.09922843773261616,1.0,0.02535872856555138,500,2443,ok,smoothed_from_prev
20,4,10,Percent,S20_Michael Sam,0.1303780964797914,1.0,0.08549754365599183,1.0,0.008457911517715064,500,3835,ok,smoothed_from_prev
20,5,9,Percent,S20_Suzanne Somers,0.10862480990658266,1.0,0.09717758823667369,1.0,6.402271001931803e-05,500,4603,ok,smoothed_from_prev
20,6,8,Percent,S20_Patti LaBelle,0.09324878776575904,1.0,0.09558607887868265,1.0,0.00030844802475180066,500,5362,ok,smoothed_from_prev
20,7,7,Percent,S20_Willow Shields,0.13553808620222282,1.0,0.10861005662385392,1.0,0.0069825872568193,500,3689,ok,smoothed_from_prev
20,8,6,Percent,S20_Chris Soules;S20_Robert Herjavec,0.04755564009891573,1.0,0.1371961217224713,1.0,0.0038569065824050064,500,10514,ok,smoothed_from_prev
20,9,4,Percent,S20_Nastia Liukin,0.2840909090909091,1.0,0.1662807975817483,1.0,0.01829289076194751,500,1760,ok,smoothed_from_prev
21,1,13,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
21,2,13,Percent,S21_Chaka Khan;S21_Kim Zolciak-Biermann;S21_Victor Espinoza,0.01903166869671133,1.0,0.08847999154888998,1.0,0.00546334630059829,500,26272,ok,smoothed_from_prev
21,3,10,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,4,10,Percent,S21_Gary Busey,0.20234722784297854,1.0,0.0999556766464042,1.0,0.01628368702188504,500,2471,ok,smoothed_from_prev
21,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
21,6,9,Percent,S21_Paula Deen,0.20040080160320642,1.0,0.11179223552864634,1.0,0.011014750678595364,500,2495,ok,smoothed_from_prev
21,7,8,Percent,S21_Hayes Grier,0.13027618551328818,1.0,0.09959209167997918,1.0,0.006272419158446285,500,3838,ok,smoothed_from_prev
21,8,7,Percent,S21_Andy Grammer,0.2658160552897395,1.0,0.12828311773274348,1.0,0.032071276104686214,500,1881,ok,smoothed_from_prev
21,9,6,Percent,S21_Alexa PenaVega;S21_Tamar Braxton,0.07094211123723042,1.0,0.1369071730034414,1.0,0.03173458437647819,500,7048,ok,smoothed_from_prev
21,10,4,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,1,12,Percent,,1.0,1.0,,1.0,,500,500,ok,initial
22,2,12,Percent,S22_Geraldo Rivera,0.32404406999351915,1.0,0.09202972602354957,1.0,0.02972345303121591,500,1543,ok,smoothed_from_prev
22,3,11,Percent,S22_Mischa Barton,0.18382352941176472,1.0,0.09267249522420247,1.0,0.0061254803246755946,500,2720,ok,smoothed_from_prev
22,4,10,Percent,S22_Marla Maples,0.16409583196586808,1.0,0.10045666357526079,1.0,0.005527990446122136,500,3047,ok,smoothed_from_prev
22,5,9,Percent,,1.0,1.0,,1.0,,500,500,ok,smoothed_from_prev
22,6,9,Percent,S22_Doug Flutie,0.14814814814814814,1.0,0.10258658780998312,1.0,0.021074299532686164,500,3375,ok,smoothed_from_prev
22,7,8,Percent,S22_Kim Fields;S22_Von Miller,0.05447216472382613,1.0,0.11879282448152526,1.0,0.003192182700048035,500,9179,ok,smoothed_from_prev
22,8,6,Percent,S22_Jodie Sweetin,0.08216926869350863,1.0,0.12485863102822031,1.0,0.0011095078549722692,500,6085,ok,smoothed_from_prev
22,9,5,Percent,S22_Antonio Brown;S22_Wanya Morris,0.07532389273877674,1.0,0.15247892185056527,1.0,0.006231737701413831,500,6638,ok,smoothed_from_prev
